dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2018-10-31,0.597,0.403,0.0,448,348,1,0.596,0.404,0.0,1412,36,1376
2018-11-03,0.614,0.386,0.0,454,353,1,0.613,0.387,0.0,1430,18,1412
2018-11-06,0.529,0.471,0.0,470,367,1,0.529,0.471,0.0,1480,7,1472
2018-11-09,0.569,0.431,0.0,464,362,0,0.569,0.431,0.0,1462,3,1459
2018-11-12,0.574,0.426,0.0,463,362,0,0.575,0.425,0.0,1459,382,1076
2018-11-15,0.586,0.414,0.0,390,304,0,0.586,0.414,0.0,1290,606,683
2018-11-18,0.632,0.368,0.0,399,311,1,0.632,0.368,0.0,1306,809,496
2018-11-21,0.679,0.321,0.0,309,240,1,0.679,0.321,0.0,1194,931,263
2018-11-24,0.686,0.314,0.0,279,215,1,0.686,0.314,0.0,1168,992,175
2018-11-27,0.418,0.278,0.304,255,197,0,0.601,0.299,0.1,1153,162,990
2018-11-30,0.365,0.275,0.36,280,216,1,0.401,0.279,0.32,1249,7,1241
2018-12-03,0.368,0.265,0.368,270,208,0,0.37,0.265,0.365,1205,0,1205
2018-12-06,0.342,0.319,0.339,243,189,0,0.342,0.319,0.339,1085,869,216
2018-12-09,0.338,0.331,0.331,229,182,1,0.338,0.331,0.331,1073,1016,57
2018-12-12,0.337,0.33,0.333,219,175,1,0.337,0.33,0.333,1070,1055,15
2018-12-15,0.364,0.268,0.368,207,163,0,0.364,0.268,0.367,1070,1063,6
2018-12-18,0.338,0.286,0.376,244,186,0,0.301,0.39,0.309,1071,914,156
2018-12-21,0.29,0.416,0.294,272,211,1,0.294,0.414,0.292,1090,150,939
2018-12-24,0.248,0.499,0.253,316,240,0,0.25,0.496,0.254,1239,32,1206
2018-12-27,0.22,0.565,0.214,271,211,1,0.221,0.564,0.215,1069,14,1055
2018-12-30,0.271,0.456,0.273,292,223,0,0.271,0.456,0.273,1150,5,1145
2019-01-02,0.228,0.542,0.23,310,235,0,0.228,0.542,0.23,1221,1,1219
2019-01-05,0.361,0.275,0.364,323,242,1,0.361,0.275,0.364,1271,0,1271
2019-01-08,0.365,0.252,0.383,344,243,0,0.365,0.252,0.383,1354,702,651
2019-01-11,0.369,0.257,0.374,304,211,1,0.369,0.257,0.374,1278,1094,183
2019-01-14,0.362,0.291,0.347,289,209,0,0.362,0.291,0.347,1269,1200,68
2019-01-17,0.393,0.21,0.396,295,206,1,0.365,0.258,0.377,1270,238,1032
2019-01-20,0.404,0.208,0.388,287,205,0,0.383,0.241,0.375,1243,173,1069
2019-01-23,0.406,0.194,0.4,285,202,1,0.396,0.209,0.394,1236,80,1155
2019-01-26,0.397,0.202,0.402,290,201,0,0.392,0.21,0.399,1255,610,644
2019-01-29,0.375,0.251,0.374,268,186,0,0.373,0.254,0.373,1206,1041,164
2019-02-01,0.381,0.232,0.388,275,188,0,0.386,0.224,0.391,1210,654,556
2019-02-04,0.348,0.294,0.358,282,190,0,0.354,0.279,0.367,1225,238,987
2019-02-07,0.294,0.409,0.297,276,186,1,0.3,0.396,0.304,1203,86,1117
2019-02-10,0.295,0.359,0.346,328,206,0,0.299,0.348,0.352,1417,62,1354
2019-02-13,0.288,0.412,0.3,324,208,0,0.29,0.408,0.302,1400,978,421
2019-02-16,0.271,0.45,0.279,326,207,0,0.274,0.442,0.284,1402,415,987
2019-02-19,0.245,0.508,0.247,371,236,1,0.247,0.501,0.252,1538,123,1414
2019-02-22,0.243,0.509,0.248,374,236,1,0.245,0.505,0.25,1548,55,1493
2019-02-25,0.322,0.359,0.319,353,225,0,0.322,0.358,0.32,1463,24,1439
2019-02-28,0.376,0.249,0.375,354,225,1,0.375,0.25,0.375,1470,8,1462
2019-03-03,0.375,0.235,0.39,357,221,1,0.375,0.235,0.39,1481,5,1476
2019-03-06,0.379,0.226,0.395,379,227,1,0.379,0.226,0.395,1571,1,1569
2019-03-09,0.38,0.228,0.392,388,227,0,0.38,0.228,0.392,1608,0,1608
2019-03-12,0.406,0.188,0.406,376,222,1,0.406,0.188,0.406,1562,0,1562
2019-03-15,0.375,0.244,0.381,387,226,1,0.375,0.244,0.381,1604,969,635
2019-03-18,0.375,0.24,0.386,401,232,1,0.376,0.239,0.385,1628,692,935
2019-03-21,0.371,0.256,0.373,396,230,1,0.371,0.259,0.371,1617,462,1155
2019-03-24,0.383,0.227,0.39,397,229,0,0.385,0.225,0.39,1619,337,1282
2019-03-27,0.359,0.277,0.363,399,230,1,0.36,0.278,0.363,1626,197,1429
2019-03-30,0.366,0.268,0.366,410,239,0,0.366,0.268,0.365,1664,76,1588
2019-04-02,0.386,0.225,0.389,461,264,1,0.386,0.226,0.388,1860,31,1829
2019-04-05,0.374,0.218,0.408,526,282,1,0.374,0.218,0.408,2118,17,2101
2019-04-08,0.375,0.237,0.388,558,305,0,0.375,0.237,0.388,2247,7,2239
2019-04-11,0.395,0.219,0.386,525,293,0,0.395,0.219,0.386,2115,3,2112
2019-04-14,0.368,0.269,0.364,515,288,0,0.368,0.269,0.364,2077,1499,577
2019-04-17,0.404,0.196,0.4,521,293,0,0.395,0.217,0.389,2083,525,1558
2019-04-20,0.402,0.198,0.4,533,302,0,0.398,0.207,0.395,2118,199,1918
2019-04-23,0.364,0.284,0.352,527,307,0,0.362,0.287,0.351,2099,1541,558
2019-04-26,0.369,0.27,0.361,484,280,1,0.368,0.271,0.36,2053,1809,243
2019-04-29,0.387,0.237,0.376,471,278,0,0.384,0.248,0.368,2047,742,1304
2019-05-02,0.388,0.221,0.391,502,291,1,0.386,0.226,0.388,2132,359,1773
2019-05-05,0.302,0.398,0.3,523,303,1,0.31,0.383,0.307,2205,84,2121
2019-05-08,0.271,0.461,0.268,529,311,1,0.274,0.457,0.269,2226,15,2210
2019-05-11,0.32,0.361,0.319,615,364,1,0.32,0.361,0.319,2588,2,2586
2019-05-14,0.31,0.385,0.305,676,411,1,0.31,0.385,0.305,2843,0,2843
2019-05-17,0.293,0.41,0.297,705,420,1,0.293,0.41,0.297,2964,0,2964
2019-05-20,0.238,0.527,0.235,730,441,0,0.238,0.527,0.235,3069,0,3069
2019-05-23,0.335,0.332,0.333,703,428,1,0.335,0.332,0.333,2956,0,2956
2019-05-26,0.3,0.375,0.324,794,462,1,0.3,0.375,0.324,3336,0,3336
2019-05-29,0.351,0.281,0.368,826,477,0,0.351,0.281,0.368,3473,0,3473
2019-06-01,0.367,0.259,0.374,824,475,0,0.367,0.259,0.374,3463,0,3463
2019-06-04,0.363,0.274,0.364,745,431,1,0.363,0.274,0.364,3133,1478,1654
2019-06-07,0.348,0.29,0.361,792,441,1,0.348,0.29,0.361,3237,2660,577
2019-06-10,0.328,0.318,0.354,795,429,0,0.322,0.338,0.34,3239,1721,1517
2019-06-13,0.382,0.223,0.395,854,458,1,0.368,0.249,0.382,3353,636,2716
2019-06-16,0.411,0.183,0.406,909,495,0,0.405,0.195,0.4,3525,193,3331
2019-06-19,0.415,0.172,0.412,910,494,1,0.413,0.176,0.41,3529,63,3465
2019-06-22,0.424,0.167,0.409,1006,570,0,0.423,0.169,0.408,3895,19,3875
2019-06-25,0.426,0.163,0.411,1016,598,0,0.426,0.164,0.41,3935,4,3930
2019-06-28,0.345,0.322,0.334,967,596,1,0.345,0.322,0.334,3744,3220,523
2019-07-01,0.37,0.247,0.383,934,556,0,0.364,0.258,0.379,3726,1444,2282
2019-07-04,0.417,0.169,0.414,976,587,0,0.41,0.185,0.406,3828,459,3368
2019-07-07,0.396,0.212,0.392,960,586,1,0.394,0.216,0.39,3774,149,3624
2019-07-10,0.39,0.245,0.365,970,617,0,0.39,0.246,0.364,3811,60,3751
2019-07-13,0.376,0.26,0.364,884,562,0,0.375,0.261,0.364,3477,2020,1456
2019-07-16,0.389,0.246,0.365,747,482,0,0.389,0.247,0.365,3252,2558,693
2019-07-19,0.352,0.286,0.362,806,495,0,0.352,0.287,0.362,3307,3013,293
2019-07-22,0.357,0.284,0.359,798,494,1,0.358,0.283,0.359,3304,1789,1514
2019-07-25,0.348,0.301,0.351,781,481,0,0.348,0.301,0.351,3272,2709,562
2019-07-28,0.351,0.299,0.35,729,451,0,0.352,0.298,0.35,3234,2967,266
2019-07-31,0.405,0.188,0.407,774,473,0,0.366,0.259,0.375,3251,581,2669
2019-08-03,0.424,0.16,0.417,807,504,1,0.412,0.183,0.405,3358,124,3233
2019-08-06,0.423,0.162,0.415,846,545,0,0.421,0.166,0.413,3515,20,3495
2019-08-09,0.422,0.18,0.398,804,532,0,0.421,0.182,0.397,3341,9,3332
2019-08-12,0.386,0.228,0.385,797,519,0,0.386,0.229,0.385,3313,1499,1814
2019-08-15,0.354,0.3,0.346,684,450,0,0.354,0.3,0.345,3055,2172,883
2019-08-18,0.336,0.333,0.331,705,468,0,0.336,0.333,0.331,3082,2840,242
2019-08-21,0.39,0.222,0.388,696,467,0,0.353,0.306,0.341,3079,413,2666
2019-08-24,0.393,0.213,0.394,697,463,1,0.384,0.233,0.383,3088,54,3034
2019-08-27,0.374,0.253,0.372,692,462,0,0.371,0.261,0.368,3065,1886,1178
2019-08-30,0.365,0.28,0.355,625,426,0,0.364,0.283,0.353,2951,2510,441
2019-09-02,0.355,0.296,0.349,657,450,0,0.355,0.297,0.348,2974,2806,168
2019-09-05,0.372,0.262,0.366,663,462,0,0.369,0.281,0.35,2975,669,2305
2019-09-08,0.38,0.226,0.394,681,463,0,0.38,0.235,0.385,3039,401,2638
2019-09-11,0.379,0.228,0.393,671,451,1,0.379,0.233,0.388,2999,222,2776
2019-09-14,0.377,0.245,0.378,683,464,1,0.377,0.247,0.377,3050,66,2984
2019-09-17,0.374,0.238,0.387,717,477,1,0.374,0.239,0.387,3199,27,3171
2019-09-20,0.343,0.308,0.349,724,484,0,0.343,0.308,0.349,3229,11,3218
2019-09-23,0.379,0.248,0.372,681,465,0,0.379,0.248,0.372,3039,1704,1334
2019-09-26,0.388,0.234,0.378,547,377,0,0.388,0.234,0.378,2776,2238,538
