dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2018-08-27,0.606,0.394,0.0,480,432,1,0.606,0.394,0.0,1128,60,1067
2018-08-29,0.582,0.418,0.0,496,447,0,0.582,0.418,0.0,1164,464,700
2018-08-31,0.502,0.498,0.0,488,438,0,0.503,0.497,0.0,1153,226,926
2018-09-02,0.555,0.445,0.0,508,457,0,0.555,0.445,0.0,1191,104,1087
2018-09-04,0.553,0.447,0.0,505,453,0,0.552,0.448,0.0,1185,446,738
2018-09-06,0.569,0.431,0.0,422,376,1,0.569,0.431,0.0,1064,628,435
2018-09-08,0.576,0.424,0.0,400,355,1,0.576,0.424,0.0,1041,767,273
2018-09-10,0.56,0.44,0.0,393,348,1,0.559,0.441,0.0,1036,870,166
2018-09-12,0.521,0.479,0.0,376,333,0,0.522,0.478,0.0,1029,431,598
2018-09-14,0.442,0.558,0.0,421,369,1,0.445,0.555,0.0,1100,184,916
2018-09-16,0.404,0.596,0.0,422,370,0,0.406,0.594,0.0,1103,78,1024
2018-09-18,0.459,0.541,0.0,404,356,1,0.461,0.539,0.0,1060,449,611
2018-09-20,0.428,0.572,0.0,424,372,0,0.429,0.571,0.0,1090,229,860
2018-09-22,0.408,0.592,0.0,460,401,0,0.409,0.591,0.0,1163,99,1064
2018-09-24,0.454,0.546,0.0,449,392,0,0.454,0.546,0.0,1136,476,659
2018-09-26,0.489,0.511,0.0,422,369,0,0.49,0.51,0.0,1096,671,425
2018-09-28,0.496,0.504,0.0,437,383,1,0.496,0.504,0.0,1112,811,300
2018-09-30,0.485,0.515,0.0,443,387,1,0.485,0.515,0.0,1116,444,671
2018-10-02,0.495,0.505,0.0,435,381,0,0.496,0.504,0.0,1104,652,451
2018-10-04,0.507,0.493,0.0,431,377,0,0.507,0.493,0.0,1099,818,281
2018-10-06,0.514,0.486,0.0,434,380,1,0.514,0.486,0.0,1102,918,184
2018-10-08,0.512,0.488,0.0,438,383,0,0.512,0.488,0.0,1103,513,589
2018-10-10,0.515,0.485,0.0,434,380,0,0.515,0.485,0.0,1099,682,416
2018-10-12,0.54,0.46,0.0,391,343,0,0.539,0.461,0.0,1058,791,266
2018-10-14,0.547,0.453,0.0,395,346,0,0.547,0.453,0.0,1060,885,175
2018-10-16,0.496,0.504,0.0,411,360,0,0.485,0.515,0.0,1067,506,560
2018-10-18,0.455,0.545,0.0,408,357,0,0.451,0.549,0.0,1063,239,823
2018-10-20,0.49,0.51,0.0,409,358,1,0.487,0.513,0.0,1065,555,509
2018-10-22,0.52,0.48,0.0,407,357,1,0.523,0.477,0.0,1063,336,727
2018-10-24,0.524,0.476,0.0,409,358,0,0.526,0.474,0.0,1066,591,474
2018-10-26,0.52,0.48,0.0,408,357,1,0.521,0.479,0.0,1064,738,326
2018-10-28,0.519,0.481,0.0,408,357,1,0.52,0.48,0.0,1065,839,225
2018-10-30,0.523,0.477,0.0,396,347,0,0.524,0.476,0.0,1058,908,149
2018-11-01,0.543,0.457,0.0,400,351,0,0.549,0.451,0.0,1060,533,526
2018-11-03,0.483,0.517,0.0,403,353,1,0.486,0.514,0.0,1063,266,796
2018-11-05,0.447,0.553,0.0,415,363,1,0.449,0.551,0.0,1087,134,952
2018-11-07,0.43,0.57,0.0,429,374,0,0.43,0.57,0.0,1119,72,1047
2018-11-09,0.495,0.505,0.0,415,362,1,0.495,0.505,0.0,1084,40,1044
2018-11-11,0.497,0.503,0.0,412,360,1,0.497,0.503,0.0,1078,395,683
2018-11-13,0.332,0.332,0.337,409,357,1,0.332,0.332,0.337,1072,1079,-6
2018-11-15,0.347,0.308,0.345,347,304,0,0.347,0.308,0.345,1073,1076,-2
2018-11-17,0.352,0.299,0.349,348,306,0,0.352,0.299,0.349,1073,1074,-1
2018-11-19,0.355,0.293,0.352,322,284,1,0.355,0.293,0.352,1073,1074,0
2018-11-21,0.336,0.329,0.335,273,240,0,0.336,0.329,0.335,1073,1073,0
2018-11-23,0.341,0.325,0.334,256,225,1,0.336,0.334,0.329,1073,1073,0
2018-11-25,0.333,0.332,0.334,235,203,1,0.333,0.333,0.334,1073,1073,0
2018-11-27,0.329,0.327,0.345,232,197,0,0.281,0.439,0.281,1073,1068,4
2018-11-29,0.331,0.323,0.346,264,224,0,0.305,0.389,0.305,1074,1045,29
2018-12-01,0.33,0.336,0.334,256,217,1,0.309,0.38,0.311,1073,235,838
2018-12-03,0.334,0.332,0.334,245,208,0,0.315,0.371,0.314,1036,219,817
2018-12-05,0.337,0.33,0.333,234,200,0,0.32,0.365,0.315,1000,200,799
2018-12-07,0.354,0.308,0.338,199,174,0,0.345,0.325,0.329,881,544,337
2018-12-09,0.332,0.345,0.323,207,182,1,0.327,0.354,0.318,895,707,188
2018-12-11,0.334,0.332,0.334,196,173,0,0.334,0.331,0.334,885,889,-4
2018-12-13,0.337,0.327,0.336,194,171,1,0.337,0.327,0.336,885,887,-2
2018-12-15,0.333,0.334,0.333,188,163,0,0.333,0.334,0.333,885,885,0
2018-12-17,0.312,0.35,0.339,210,176,0,0.304,0.38,0.316,885,614,271
2018-12-19,0.328,0.338,0.334,234,198,1,0.319,0.361,0.32,917,189,727
2018-12-21,0.327,0.346,0.328,247,211,0,0.321,0.36,0.319,959,119,839
2018-12-23,0.292,0.406,0.302,261,221,1,0.286,0.419,0.295,1006,86,919
2018-12-25,0.269,0.459,0.272,261,223,0,0.267,0.463,0.269,1006,32,974
2018-12-27,0.264,0.473,0.262,245,211,1,0.264,0.474,0.262,946,9,937
2018-12-29,0.312,0.374,0.314,267,228,0,0.312,0.375,0.313,1030,4,1026
2018-12-31,0.326,0.342,0.332,260,221,1,0.326,0.342,0.332,1005,3,1001
2019-01-02,0.326,0.339,0.335,277,235,1,0.326,0.34,0.334,1072,520,552
2019-01-04,0.295,0.408,0.297,276,236,0,0.299,0.399,0.302,1069,194,875
2019-01-06,0.304,0.383,0.314,295,243,1,0.303,0.38,0.316,1131,50,1080
2019-01-08,0.315,0.363,0.322,300,243,0,0.314,0.363,0.323,1149,18,1130
2019-01-10,0.32,0.363,0.318,276,225,0,0.32,0.362,0.318,1058,7,1051
2019-01-12,0.334,0.336,0.33,254,210,0,0.334,0.336,0.33,976,752,224
2019-01-14,0.345,0.317,0.338,251,209,0,0.345,0.317,0.338,973,852,121
2019-01-16,0.339,0.323,0.337,251,209,0,0.339,0.323,0.337,973,943,30
2019-01-18,0.349,0.303,0.348,249,207,0,0.355,0.29,0.355,973,614,358
2019-01-20,0.345,0.307,0.348,249,205,0,0.348,0.3,0.352,973,264,708
2019-01-22,0.385,0.23,0.385,242,200,1,0.379,0.242,0.379,953,46,907
2019-01-24,0.358,0.279,0.363,248,201,1,0.356,0.283,0.36,973,630,342
2019-01-26,0.339,0.312,0.348,251,201,1,0.331,0.33,0.339,977,421,556
2019-01-28,0.337,0.325,0.337,237,191,0,0.335,0.329,0.335,946,826,119
2019-01-30,0.339,0.32,0.34,235,189,0,0.339,0.322,0.339,945,889,55
2019-02-01,0.332,0.329,0.339,237,188,0,0.329,0.338,0.333,946,565,380
2019-02-03,0.304,0.378,0.318,243,190,0,0.299,0.392,0.309,956,336,619
2019-02-05,0.328,0.333,0.339,242,189,0,0.329,0.335,0.336,952,222,730
2019-02-07,0.307,0.383,0.31,237,186,1,0.31,0.378,0.312,938,64,874
2019-02-09,0.283,0.401,0.316,280,205,1,0.284,0.398,0.317,1095,29,1066
2019-02-11,0.262,0.46,0.277,283,207,0,0.263,0.459,0.278,1109,13,1095
2019-02-13,0.297,0.404,0.3,281,208,0,0.297,0.403,0.3,1098,7,1090
2019-02-15,0.331,0.338,0.331,280,206,1,0.331,0.338,0.331,1094,981,112
2019-02-17,0.324,0.35,0.326,289,214,0,0.324,0.349,0.327,1098,388,709
2019-02-19,0.285,0.428,0.287,318,236,1,0.288,0.421,0.291,1170,143,1027
2019-02-21,0.28,0.436,0.285,322,236,0,0.281,0.433,0.286,1183,56,1126
2019-02-23,0.315,0.371,0.315,332,245,0,0.315,0.369,0.316,1217,25,1192
2019-02-25,0.332,0.339,0.329,304,225,0,0.332,0.338,0.33,1116,844,271
2019-02-27,0.348,0.306,0.345,296,220,0,0.346,0.312,0.342,1109,358,751
2019-03-01,0.355,0.283,0.362,307,225,0,0.355,0.284,0.361,1137,249,887
2019-03-03,0.361,0.265,0.374,307,221,0,0.362,0.265,0.373,1136,141,995
2019-03-05,0.371,0.249,0.38,310,221,1,0.371,0.249,0.38,1147,56,1090
2019-03-07,0.367,0.241,0.393,332,228,0,0.367,0.241,0.392,1221,29,1191
2019-03-09,0.335,0.321,0.344,333,227,0,0.335,0.321,0.344,1227,827,399
2019-03-11,0.337,0.326,0.338,328,224,1,0.337,0.326,0.338,1220,1105,115
2019-03-13,0.354,0.291,0.355,326,223,1,0.364,0.271,0.365,1219,711,508
2019-03-15,0.333,0.331,0.336,332,226,1,0.341,0.315,0.345,1229,276,952
2019-03-17,0.317,0.36,0.323,344,232,0,0.321,0.352,0.328,1265,108,1157
2019-03-19,0.324,0.354,0.323,341,232,0,0.325,0.351,0.324,1255,39,1215
2019-03-21,0.369,0.262,0.368,340,230,0,0.37,0.262,0.369,1248,14,1234
2019-03-23,0.362,0.272,0.365,343,231,0,0.362,0.272,0.366,1260,738,522
2019-03-25,0.368,0.265,0.367,337,227,1,0.368,0.264,0.368,1251,498,753
2019-03-27,0.346,0.307,0.347,342,230,1,0.346,0.306,0.347,1262,948,314
2019-03-29,0.351,0.3,0.349,348,235,0,0.352,0.297,0.351,1268,564,703
2019-03-31,0.339,0.325,0.336,350,238,1,0.34,0.323,0.337,1271,271,999
2019-04-02,0.351,0.295,0.354,394,264,1,0.352,0.294,0.355,1398,132,1265
2019-04-04,0.348,0.28,0.371,439,278,1,0.348,0.28,0.372,1542,57,1484
2019-04-06,0.35,0.277,0.373,461,289,1,0.35,0.277,0.373,1617,35,1582
2019-04-08,0.342,0.313,0.345,476,305,0,0.342,0.313,0.345,1667,17,1650
2019-04-10,0.337,0.329,0.334,473,305,0,0.337,0.329,0.334,1657,1024,633
2019-04-12,0.336,0.338,0.326,431,284,0,0.336,0.338,0.326,1601,1401,200
2019-04-14,0.333,0.337,0.33,439,288,1,0.333,0.337,0.33,1605,1540,64
2019-04-16,0.356,0.291,0.353,438,288,0,0.356,0.291,0.353,1605,764,840
2019-04-18,0.37,0.261,0.369,451,298,1,0.368,0.266,0.366,1632,282,1349
2019-04-20,0.377,0.247,0.376,455,302,0,0.376,0.25,0.374,1641,82,1558
2019-04-22,0.401,0.208,0.391,444,300,1,0.4,0.21,0.39,1606,34,1571
2019-04-24,0.365,0.287,0.348,437,301,0,0.365,0.288,0.348,1580,979,600
2019-04-26,0.345,0.311,0.344,414,280,0,0.345,0.311,0.344,1548,1300,247
2019-04-28,0.337,0.33,0.333,412,281,1,0.337,0.33,0.333,1547,1423,123
2019-04-30,0.357,0.289,0.355,417,285,0,0.354,0.294,0.352,1548,657,891
2019-05-02,0.358,0.282,0.36,429,291,1,0.357,0.284,0.359,1575,224,1351
2019-05-04,0.371,0.257,0.371,450,304,0,0.37,0.259,0.371,1642,66,1575
2019-05-06,0.354,0.3,0.346,444,307,1,0.354,0.3,0.346,1619,26,1593
2019-05-08,0.391,0.223,0.386,448,311,1,0.391,0.224,0.385,1633,7,1625
2019-05-10,0.374,0.26,0.367,470,329,1,0.374,0.26,0.367,1715,2,1712
2019-05-12,0.356,0.288,0.356,540,374,1,0.356,0.288,0.356,1967,1,1965
2019-05-14,0.317,0.381,0.302,578,411,1,0.317,0.381,0.302,2105,0,2104
2019-05-16,0.283,0.429,0.289,652,455,0,0.283,0.429,0.288,2376,0,2375
2019-05-18,0.273,0.456,0.271,593,417,1,0.273,0.456,0.271,2160,0,2160
2019-05-20,0.34,0.324,0.336,622,441,1,0.34,0.324,0.336,2266,0,2266
2019-05-22,0.372,0.259,0.369,614,438,0,0.372,0.259,0.369,2236,0,2236
2019-05-24,0.373,0.247,0.38,638,444,1,0.373,0.247,0.38,2324,0,2324
2019-05-26,0.393,0.205,0.401,682,462,1,0.393,0.205,0.401,2484,0,2484
2019-05-28,0.349,0.293,0.358,720,483,0,0.349,0.293,0.358,2622,0,2622
2019-05-30,0.378,0.243,0.379,702,473,0,0.378,0.243,0.379,2558,0,2558
2019-06-01,0.352,0.293,0.356,709,475,1,0.352,0.293,0.356,2582,1403,1179
2019-06-03,0.345,0.305,0.35,696,463,1,0.345,0.305,0.35,2561,1957,603
2019-06-05,0.342,0.316,0.342,644,432,0,0.342,0.316,0.342,2516,2269,246
2019-06-07,0.332,0.32,0.349,680,441,0,0.332,0.32,0.349,2530,2391,138
2019-06-09,0.355,0.277,0.368,664,425,0,0.355,0.277,0.368,2526,1191,1335
2019-06-11,0.347,0.279,0.374,709,436,1,0.347,0.279,0.374,2617,590,2027
2019-06-13,0.342,0.31,0.348,733,458,1,0.342,0.309,0.349,2685,238,2446
2019-06-15,0.348,0.308,0.344,765,482,1,0.348,0.308,0.345,2792,91,2701
2019-06-17,0.412,0.181,0.406,780,500,0,0.412,0.183,0.405,2843,23,2820
2019-06-19,0.42,0.16,0.42,780,494,1,0.42,0.16,0.42,2844,6,2838
2019-06-21,0.368,0.276,0.357,819,531,1,0.368,0.276,0.357,2986,2,2983
2019-06-23,0.38,0.255,0.365,869,581,0,0.38,0.255,0.365,3167,0,3166
2019-06-25,0.387,0.236,0.377,873,598,1,0.387,0.236,0.377,3184,0,3184
2019-06-27,0.392,0.234,0.373,854,609,0,0.392,0.234,0.373,3113,0,3113
2019-06-29,0.391,0.22,0.389,864,607,0,0.391,0.22,0.389,3152,0,3152
2019-07-01,0.34,0.31,0.349,803,556,0,0.34,0.31,0.349,2929,1792,1136
2019-07-03,0.34,0.326,0.333,831,587,0,0.34,0.326,0.333,2969,2482,487
2019-07-05,0.357,0.286,0.357,812,570,0,0.368,0.265,0.367,2957,1601,1356
2019-07-07,0.399,0.205,0.396,827,586,1,0.395,0.214,0.391,2983,530,2452
2019-07-09,0.423,0.165,0.412,873,631,0,0.421,0.171,0.408,3118,179,2938
2019-07-11,0.415,0.192,0.393,771,573,1,0.415,0.194,0.391,2776,79,2697
2019-07-13,0.354,0.298,0.349,761,562,0,0.353,0.298,0.348,2741,1919,822
2019-07-15,0.351,0.307,0.342,667,496,1,0.351,0.308,0.341,2639,2352,287
2019-07-17,0.337,0.322,0.341,625,456,0,0.337,0.322,0.341,2621,2505,116
2019-07-19,0.349,0.293,0.359,689,495,0,0.349,0.293,0.359,2633,1250,1382
2019-07-21,0.35,0.296,0.353,698,503,0,0.35,0.296,0.354,2650,460,2190
2019-07-23,0.378,0.246,0.376,659,479,0,0.378,0.247,0.375,2528,201,2326
2019-07-25,0.348,0.299,0.353,668,481,0,0.348,0.3,0.353,2559,1421,1137
2019-07-27,0.342,0.315,0.343,650,469,1,0.342,0.315,0.343,2528,1951,577
2019-07-29,0.331,0.336,0.333,639,460,0,0.331,0.336,0.333,2518,2204,314
2019-07-31,0.339,0.32,0.341,661,473,0,0.339,0.321,0.341,2529,2445,84
2019-08-02,0.408,0.188,0.404,682,497,0,0.372,0.267,0.361,2532,645,1887
2019-08-04,0.416,0.18,0.405,683,508,1,0.401,0.213,0.386,2536,233,2303
2019-08-06,0.422,0.168,0.41,720,545,0,0.416,0.181,0.403,2661,81,2580
2019-08-08,0.435,0.145,0.42,699,536,0,0.432,0.15,0.417,2586,34,2551
2019-08-10,0.378,0.259,0.363,670,520,1,0.377,0.261,0.362,2477,1509,968
2019-08-12,0.347,0.304,0.349,680,519,1,0.346,0.305,0.349,2492,2063,428
2019-08-14,0.339,0.319,0.341,622,474,1,0.339,0.32,0.341,2455,2267,188
2019-08-16,0.34,0.328,0.332,589,457,0,0.34,0.328,0.332,2446,2363,82
2019-08-18,0.361,0.283,0.356,601,468,0,0.362,0.281,0.357,2447,1210,1237
2019-08-20,0.363,0.282,0.355,620,488,0,0.364,0.281,0.355,2486,563,1923
2019-08-22,0.367,0.264,0.369,587,457,1,0.367,0.264,0.369,2385,246,2138
2019-08-24,0.354,0.292,0.354,595,463,0,0.354,0.292,0.354,2413,1378,1035
2019-08-26,0.372,0.26,0.369,600,470,1,0.371,0.262,0.367,2422,600,1821
2019-08-28,0.354,0.299,0.348,563,445,0,0.353,0.3,0.347,2311,1418,892
2019-08-30,0.344,0.32,0.336,533,426,0,0.344,0.321,0.335,2263,1863,399
2019-09-01,0.364,0.273,0.362,545,433,0,0.361,0.282,0.358,2272,805,1467
2019-09-03,0.394,0.218,0.388,578,465,0,0.39,0.227,0.383,2361,291,2070
2019-09-05,0.42,0.168,0.412,565,462,0,0.418,0.174,0.408,2316,100,2215
2019-09-07,0.398,0.2,0.402,570,460,1,0.396,0.204,0.4,2334,60,2274
2019-09-09,0.385,0.216,0.399,578,460,1,0.385,0.218,0.397,2365,36,2328
