dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2018-03-04,0.819,0.181,0.0,1127,1027,1,0.813,0.187,0.0,1478,12,1466
2018-03-06,0.754,0.246,0.0,1097,997,0,0.749,0.251,0.0,1438,327,1111
2018-03-08,0.7,0.3,0.0,959,877,1,0.696,0.304,0.0,1299,541,758
2018-03-10,0.78,0.22,0.0,921,850,1,0.769,0.231,0.0,1269,216,1052
2018-03-12,0.718,0.282,0.0,936,852,0,0.71,0.29,0.0,1285,450,835
2018-03-14,0.668,0.332,0.0,863,780,1,0.662,0.338,0.0,1220,618,602
2018-03-16,0.593,0.407,0.0,819,737,1,0.588,0.412,0.0,1190,742,447
2018-03-18,0.745,0.255,0.0,774,695,0,0.727,0.273,0.0,1165,329,836
2018-03-20,0.628,0.372,0.0,829,700,1,0.651,0.349,0.0,1222,52,1169
2018-03-22,0.597,0.403,0.0,838,707,0,0.614,0.386,0.0,1236,311,924
2018-03-24,0.577,0.423,0.0,826,694,1,0.591,0.409,0.0,1223,509,713
2018-03-26,0.556,0.444,0.0,770,647,1,0.567,0.433,0.0,1175,654,520
2018-03-28,0.553,0.447,0.0,728,605,1,0.561,0.439,0.0,1146,760,386
2018-03-30,0.319,0.681,0.0,631,522,0,0.451,0.549,0.0,1095,122,972
2018-04-01,0.682,0.318,0.0,616,510,1,0.683,0.317,0.0,1072,19,1052
2018-04-03,0.645,0.355,0.0,658,541,0,0.646,0.354,0.0,1143,263,880
2018-04-05,0.598,0.402,0.0,616,507,1,0.599,0.401,0.0,1086,441,645
2018-04-07,0.742,0.258,0.0,624,515,0,0.7,0.3,0.0,1095,71,1024
2018-04-09,0.675,0.325,0.0,640,538,0,0.642,0.358,0.0,1124,298,825
2018-04-11,0.478,0.522,0.0,646,548,0,0.503,0.497,0.0,1132,48,1084
2018-04-13,0.681,0.319,0.0,761,648,0,0.688,0.312,0.0,1325,17,1307
2018-04-15,0.637,0.363,0.0,782,666,0,0.643,0.357,0.0,1361,306,1054
2018-04-17,0.56,0.44,0.0,765,653,0,0.573,0.427,0.0,1338,63,1274
2018-04-19,0.367,0.633,0.0,799,687,1,0.375,0.625,0.0,1393,10,1383
2018-04-21,0.423,0.577,0.0,872,750,1,0.424,0.576,0.0,1519,1,1518
2018-04-23,0.501,0.499,0.0,903,779,1,0.501,0.499,0.0,1573,0,1573
2018-04-25,0.498,0.502,0.0,934,803,0,0.498,0.502,0.0,1627,351,1275
2018-04-27,0.484,0.516,0.0,937,810,0,0.485,0.515,0.0,1631,61,1570
2018-04-29,0.471,0.529,0.0,962,832,0,0.471,0.529,0.0,1673,411,1262
2018-05-01,0.257,0.743,0.0,923,798,0,0.296,0.704,0.0,1623,66,1556
2018-05-03,0.257,0.743,0.0,1023,878,1,0.264,0.736,0.0,1785,10,1775
2018-05-05,0.293,0.707,0.0,1100,941,0,0.298,0.702,0.0,1919,424,1494
2018-05-07,0.302,0.698,0.0,1029,881,1,0.306,0.694,0.0,1822,794,1028
2018-05-09,0.247,0.753,0.0,1010,865,0,0.265,0.735,0.0,1804,128,1676
2018-05-11,0.297,0.703,0.0,967,827,0,0.311,0.689,0.0,1731,475,1256
2018-05-13,0.245,0.755,0.0,966,826,0,0.259,0.741,0.0,1730,76,1653
2018-05-15,0.29,0.71,0.0,980,837,0,0.301,0.699,0.0,1754,440,1314
2018-05-17,0.324,0.676,0.0,942,804,1,0.333,0.667,0.0,1702,713,989
2018-05-19,0.467,0.533,0.0,946,808,0,0.427,0.573,0.0,1706,115,1591
2018-05-21,0.473,0.527,0.0,962,821,0,0.442,0.558,0.0,1733,465,1268
2018-05-23,0.491,0.509,0.0,850,718,1,0.466,0.534,0.0,1584,706,877
2018-05-25,0.526,0.474,0.0,831,703,1,0.507,0.493,0.0,1564,891,673
2018-05-27,0.521,0.479,0.0,808,683,1,0.506,0.494,0.0,1545,1031,514
2018-05-29,0.303,0.697,0.0,785,657,0,0.413,0.587,0.0,1531,168,1362
2018-05-31,0.254,0.746,0.0,819,684,1,0.282,0.718,0.0,1585,28,1556
2018-06-02,0.255,0.745,0.0,841,701,1,0.26,0.74,0.0,1626,4,1621
2018-06-04,0.298,0.702,0.0,858,714,0,0.302,0.698,0.0,1658,360,1298
2018-06-06,0.575,0.425,0.0,858,714,0,0.533,0.467,0.0,1658,56,1601
2018-06-08,0.556,0.444,0.0,858,713,0,0.523,0.477,0.0,1657,400,1257
2018-06-10,0.547,0.453,0.0,791,655,1,0.521,0.479,0.0,1559,649,910
2018-06-12,0.54,0.46,0.0,742,613,1,0.52,0.48,0.0,1503,831,671
2018-06-14,0.289,0.711,0.0,720,593,0,0.382,0.618,0.0,1482,143,1338
2018-06-16,0.244,0.756,0.0,718,592,1,0.267,0.733,0.0,1478,23,1455
2018-06-18,0.431,0.569,0.0,736,606,1,0.433,0.567,0.0,1514,3,1511
2018-06-20,0.549,0.451,0.0,760,628,1,0.549,0.451,0.0,1563,0,1563
2018-06-22,0.547,0.453,0.0,711,584,0,0.547,0.453,0.0,1463,313,1150
2018-06-24,0.704,0.296,0.0,665,543,0,0.681,0.319,0.0,1389,50,1338
2018-06-26,0.653,0.347,0.0,676,545,0,0.635,0.365,0.0,1409,341,1068
2018-06-28,0.748,0.252,0.0,656,528,0,0.739,0.261,0.0,1377,172,1205
2018-06-30,0.673,0.327,0.0,693,553,1,0.666,0.334,0.0,1445,443,1002
2018-07-02,0.598,0.402,0.0,708,568,0,0.611,0.389,0.0,1468,71,1396
2018-07-04,0.756,0.244,0.0,716,574,1,0.753,0.247,0.0,1483,11,1471
2018-07-06,0.708,0.292,0.0,714,570,1,0.708,0.292,0.0,1478,1,1477
2018-07-08,0.666,0.334,0.0,739,596,0,0.666,0.334,0.0,1531,681,849
2018-07-10,0.621,0.379,0.0,702,558,1,0.621,0.379,0.0,1488,912,575
2018-07-12,0.454,0.546,0.0,674,536,0,0.478,0.522,0.0,1465,378,1087
2018-07-14,0.263,0.737,0.0,678,539,1,0.305,0.695,0.0,1471,59,1411
2018-07-16,0.533,0.467,0.0,717,570,1,0.533,0.467,0.0,1552,9,1543
2018-07-18,0.587,0.413,0.0,791,621,0,0.588,0.412,0.0,1710,622,1088
2018-07-20,0.569,0.431,0.0,770,593,1,0.569,0.431,0.0,1681,899,781
2018-07-22,0.714,0.286,0.0,774,598,0,0.706,0.294,0.0,1685,416,1269
2018-07-24,0.72,0.28,0.0,823,621,1,0.72,0.28,0.0,1765,68,1697
2018-07-26,0.681,0.319,0.0,824,624,0,0.681,0.319,0.0,1767,465,1302
2018-07-28,0.791,0.209,0.0,826,622,0,0.771,0.229,0.0,1771,76,1694
2018-07-30,0.734,0.266,0.0,816,612,0,0.718,0.282,0.0,1750,437,1313
2018-08-01,0.714,0.286,0.0,764,569,1,0.702,0.298,0.0,1666,700,965
2018-08-03,0.617,0.383,0.0,745,554,1,0.608,0.392,0.0,1641,920,721
2018-08-05,0.774,0.226,0.0,717,539,0,0.702,0.298,0.0,1615,175,1440
2018-08-07,0.725,0.275,0.0,704,523,0,0.669,0.331,0.0,1586,476,1109
2018-08-09,0.682,0.318,0.0,653,485,1,0.638,0.362,0.0,1505,696,809
2018-08-11,0.585,0.415,0.0,606,440,1,0.557,0.443,0.0,1445,940,504
2018-08-13,0.589,0.411,0.0,608,436,1,0.566,0.434,0.0,1445,1047,398
2018-08-15,0.584,0.416,0.0,603,429,1,0.566,0.434,0.0,1441,1130,310
2018-08-17,0.794,0.206,0.0,614,438,0,0.653,0.347,0.0,1447,191,1256
2018-08-19,0.738,0.262,0.0,612,435,0,0.627,0.373,0.0,1441,455,986
2018-08-21,0.772,0.228,0.0,597,417,0,0.728,0.272,0.0,1410,76,1333
2018-08-23,0.765,0.235,0.0,601,417,1,0.757,0.243,0.0,1419,12,1407
2018-08-25,0.712,0.288,0.0,623,430,0,0.705,0.295,0.0,1471,321,1149
2018-08-27,0.53,0.47,0.0,628,432,0,0.556,0.444,0.0,1479,54,1425
2018-08-29,0.523,0.477,0.0,650,447,0,0.543,0.457,0.0,1528,366,1162
2018-08-31,0.467,0.533,0.0,638,438,0,0.484,0.516,0.0,1508,61,1446
2018-09-02,0.656,0.344,0.0,665,457,0,0.663,0.337,0.0,1568,29,1539
2018-09-04,0.637,0.363,0.0,663,453,0,0.643,0.357,0.0,1566,353,1213
2018-09-06,0.633,0.367,0.0,561,376,1,0.637,0.363,0.0,1379,569,810
2018-09-08,0.651,0.349,0.0,533,355,1,0.653,0.347,0.0,1339,924,415
2018-09-10,0.663,0.337,0.0,526,348,1,0.665,0.335,0.0,1333,1009,323
2018-09-12,0.375,0.625,0.0,508,333,0,0.557,0.443,0.0,1322,167,1155
2018-09-14,0.249,0.751,0.0,582,369,1,0.297,0.703,0.0,1453,27,1425
2018-09-16,0.311,0.689,0.0,585,370,0,0.349,0.651,0.0,1460,328,1132
2018-09-18,0.34,0.66,0.0,559,356,0,0.352,0.648,0.0,1411,100,1311
2018-09-20,0.3,0.7,0.0,590,372,1,0.303,0.697,0.0,1482,17,1465
2018-09-22,0.364,0.636,0.0,645,401,0,0.367,0.633,0.0,1620,353,1267
2018-09-24,0.404,0.596,0.0,628,392,1,0.406,0.594,0.0,1587,610,976
2018-09-26,0.405,0.595,0.0,589,369,0,0.41,0.59,0.0,1525,103,1421
2018-09-28,0.389,0.611,0.0,610,383,0,0.393,0.607,0.0,1577,411,1165
2018-09-30,0.432,0.568,0.0,622,387,1,0.435,0.565,0.0,1599,659,940
2018-10-02,0.452,0.548,0.0,610,381,1,0.454,0.546,0.0,1582,851,730
2018-10-04,0.277,0.723,0.0,604,377,0,0.349,0.651,0.0,1574,144,1429
2018-10-06,0.352,0.648,0.0,610,380,0,0.409,0.591,0.0,1588,445,1142
2018-10-08,0.416,0.584,0.0,615,383,0,0.462,0.538,0.0,1597,685,912
2018-10-10,0.64,0.36,0.0,611,380,1,0.64,0.36,0.0,1591,280,1310
2018-10-12,0.316,0.684,0.0,558,343,1,0.361,0.639,0.0,1477,48,1429
2018-10-14,0.393,0.607,0.0,565,346,1,0.4,0.6,0.0,1494,8,1486
2018-10-16,0.595,0.405,0.0,587,360,1,0.597,0.403,0.0,1554,2,1551
2018-10-18,0.581,0.419,0.0,583,357,0,0.582,0.418,0.0,1543,428,1115
2018-10-20,0.467,0.533,0.0,584,358,0,0.488,0.512,0.0,1545,76,1469
2018-10-22,0.497,0.503,0.0,582,357,0,0.514,0.486,0.0,1540,411,1129
2018-10-24,0.502,0.498,0.0,584,358,1,0.515,0.485,0.0,1544,646,897
2018-10-26,0.536,0.464,0.0,583,357,1,0.546,0.454,0.0,1542,832,709
2018-10-28,0.531,0.469,0.0,583,357,1,0.539,0.461,0.0,1542,979,563
2018-10-30,0.341,0.659,0.0,566,347,0,0.428,0.572,0.0,1526,209,1317
2018-11-01,0.264,0.736,0.0,573,351,1,0.293,0.707,0.0,1541,35,1505
2018-11-03,0.234,0.766,0.0,578,353,1,0.239,0.761,0.0,1553,6,1547
2018-11-05,0.225,0.775,0.0,600,363,1,0.226,0.774,0.0,1613,1,1612
2018-11-07,0.285,0.715,0.0,626,374,0,0.286,0.714,0.0,1681,345,1336
2018-11-09,0.31,0.69,0.0,602,362,0,0.311,0.689,0.0,1632,748,883
2018-11-11,0.305,0.695,0.0,599,360,0,0.307,0.693,0.0,1627,132,1495
2018-11-13,0.335,0.306,0.359,593,357,0,0.335,0.306,0.359,1612,1725,-112
2018-11-15,0.64,0.297,0.064,504,304,0,0.389,0.302,0.309,1629,307,1321
2018-11-17,0.64,0.349,0.011,508,306,1,0.57,0.344,0.087,1636,54,1581
2018-11-19,0.554,0.315,0.131,471,284,0,0.507,0.311,0.181,1519,537,981
2018-11-21,0.498,0.302,0.2,400,240,0,0.465,0.3,0.235,1371,801,569
2018-11-23,0.412,0.264,0.323,376,225,1,0.403,0.264,0.333,1337,1180,156
2018-11-25,0.404,0.261,0.336,345,203,0,0.393,0.261,0.345,1324,1179,144
2018-11-27,0.397,0.258,0.345,340,197,1,0.378,0.274,0.348,1322,1172,150
2018-11-29,0.387,0.261,0.352,388,224,0,0.375,0.272,0.353,1343,1227,115
2018-12-01,0.445,0.096,0.459,376,217,0,0.354,0.316,0.33,1340,-533,1873
2018-12-03,0.42,0.154,0.426,360,208,0,0.358,0.302,0.34,1257,48,1209
2018-12-05,0.407,0.187,0.406,345,200,1,0.365,0.286,0.349,1204,430,774
2018-12-07,0.401,0.218,0.381,293,174,1,0.377,0.273,0.351,1090,725,365
2018-12-09,0.387,0.24,0.373,306,182,1,0.371,0.276,0.353,1105,849,255
2018-12-11,0.412,0.167,0.421,289,173,0,0.372,0.283,0.344,1091,-336,1428
2018-12-13,0.403,0.189,0.408,286,171,0,0.377,0.265,0.358,1076,145,930
2018-12-15,0.2,0.6,0.2,278,163,0,0.226,0.548,0.226,1046,-5,1051
2018-12-17,0.279,0.444,0.277,307,176,1,0.277,0.448,0.275,1160,0,1160
2018-12-19,0.27,0.468,0.262,344,198,1,0.268,0.472,0.26,1301,0,1301
2018-12-21,0.241,0.521,0.237,366,211,0,0.241,0.523,0.237,1381,0,1381
2018-12-23,0.196,0.609,0.196,391,221,1,0.196,0.609,0.196,1477,0,1477
2018-12-25,0.238,0.527,0.236,398,223,0,0.238,0.526,0.236,1503,481,1021
2018-12-27,0.23,0.547,0.223,373,211,0,0.227,0.553,0.22,1439,372,1066
2018-12-29,0.354,0.292,0.354,409,228,0,0.354,0.291,0.355,1543,1692,-148
2018-12-31,0.285,0.427,0.288,400,221,0,0.286,0.427,0.288,1547,1598,-51
2019-01-02,0.25,0.495,0.256,429,235,0,0.251,0.492,0.257,1543,778,764
2019-01-04,0.212,0.576,0.212,429,236,1,0.231,0.535,0.233,1543,-25,1569
2019-01-06,0.298,0.387,0.315,453,243,1,0.309,0.362,0.329,1636,-16,1653
2019-01-08,0.324,0.356,0.32,461,243,0,0.322,0.36,0.318,1667,1908,-240
2019-01-10,0.341,0.328,0.331,424,225,1,0.34,0.33,0.33,1686,1821,-135
2019-01-12,0.361,0.296,0.342,391,210,1,0.361,0.298,0.342,1697,1780,-83
2019-01-14,0.307,0.402,0.291,386,209,0,0.295,0.423,0.282,1698,962,735
2019-01-16,0.349,0.31,0.34,386,209,1,0.342,0.323,0.335,1699,1280,419
2019-01-18,0.416,0.165,0.419,383,207,0,0.346,0.315,0.339,1695,-389,2085
2019-01-20,0.393,0.209,0.399,384,205,0,0.354,0.291,0.354,1696,546,1150
2019-01-22,0.382,0.236,0.382,373,200,0,0.376,0.249,0.375,1664,-131,1795
2019-01-24,0.326,0.341,0.333,382,201,1,0.323,0.347,0.33,1703,-82,1785
2019-01-26,0.336,0.319,0.345,386,201,0,0.335,0.323,0.343,1721,738,982
2019-01-28,0.354,0.293,0.354,364,191,1,0.353,0.295,0.353,1666,1051,614
2019-01-30,0.307,0.385,0.308,362,189,0,0.312,0.376,0.313,1662,457,1205
2019-02-01,0.286,0.422,0.292,363,188,1,0.287,0.42,0.293,1668,283,1385
2019-02-03,0.32,0.351,0.329,373,190,0,0.321,0.35,0.329,1704,1099,605
2019-02-05,0.333,0.329,0.338,371,189,1,0.333,0.329,0.338,1701,1426,274
2019-02-07,0.236,0.527,0.236,364,186,0,0.301,0.397,0.302,1695,234,1461
2019-02-09,0.257,0.449,0.294,425,205,1,0.298,0.359,0.343,1956,160,1796
2019-02-11,0.296,0.384,0.321,431,207,0,0.323,0.324,0.354,1977,778,1199
2019-02-13,0.381,0.234,0.385,426,208,1,0.39,0.213,0.397,1960,1551,409
2019-02-15,0.313,0.375,0.312,425,206,0,0.382,0.228,0.39,1959,-190,2149
2019-02-17,0.235,0.531,0.235,439,214,1,0.22,0.561,0.219,2018,2,2015
2019-02-19,0.37,0.26,0.37,487,236,1,0.367,0.266,0.367,2239,1811,427
2019-02-21,0.359,0.273,0.367,496,236,1,0.358,0.276,0.366,2246,1991,255
2019-02-23,0.37,0.257,0.372,509,245,1,0.369,0.26,0.371,2253,2084,168
2019-02-25,0.39,0.221,0.389,467,225,1,0.38,0.251,0.37,2239,50,2189
2019-02-27,0.411,0.179,0.41,456,220,1,0.409,0.184,0.407,2187,7,2180
2019-03-01,0.346,0.308,0.346,474,225,0,0.346,0.308,0.346,2272,2348,-76
2019-03-03,0.346,0.3,0.353,473,221,1,0.346,0.3,0.353,2272,2311,-38
2019-03-05,0.283,0.425,0.292,477,221,0,0.27,0.453,0.277,2272,1265,1006
2019-03-07,0.31,0.358,0.333,508,228,0,0.303,0.374,0.324,2334,1716,617
2019-03-09,0.344,0.308,0.349,508,227,1,0.323,0.34,0.337,2335,345,1989
2019-03-11,0.345,0.311,0.344,500,224,0,0.335,0.326,0.339,2303,1421,881
2019-03-13,0.35,0.3,0.35,498,223,1,0.349,0.301,0.35,2298,2242,56
2019-03-15,0.31,0.376,0.314,507,226,0,0.295,0.406,0.298,2299,1312,987
2019-03-17,0.447,0.109,0.444,526,232,0,0.339,0.314,0.347,2336,-246,2582
2019-03-19,0.414,0.174,0.412,521,232,0,0.406,0.189,0.405,2314,-29,2343
2019-03-21,0.395,0.212,0.393,520,230,0,0.39,0.222,0.389,2306,835,1470
2019-03-23,0.375,0.247,0.378,525,231,1,0.372,0.252,0.376,2320,1604,715
2019-03-25,0.363,0.275,0.362,516,227,1,0.362,0.277,0.361,2308,1935,373
2019-03-27,0.348,0.303,0.35,524,230,0,0.334,0.331,0.335,2314,1428,885
2019-03-29,0.235,0.53,0.235,533,235,1,0.248,0.505,0.247,2329,562,1767
2019-03-31,0.349,0.302,0.349,537,238,1,0.35,0.301,0.35,2341,2274,67
2019-04-02,0.296,0.402,0.302,605,264,0,0.289,0.418,0.293,2350,1220,1130
2019-04-04,0.297,0.376,0.327,667,278,1,0.294,0.385,0.321,2463,778,1684
2019-04-06,0.318,0.342,0.34,701,289,1,0.317,0.346,0.337,2549,400,2149
2019-04-08,0.347,0.3,0.352,726,305,0,0.347,0.303,0.35,2627,1331,1296
2019-04-10,0.359,0.285,0.355,722,305,1,0.359,0.287,0.354,2620,1831,788
2019-04-12,0.417,0.169,0.414,658,284,0,0.389,0.243,0.368,2549,183,2366
2019-04-14,0.385,0.23,0.385,671,288,0,0.371,0.267,0.362,2597,1368,1228
2019-04-16,0.376,0.247,0.376,670,288,0,0.375,0.257,0.368,2593,-63,2657
2019-04-18,0.261,0.479,0.26,690,298,1,0.258,0.484,0.258,2676,-2,2679
2019-04-20,0.306,0.39,0.305,698,302,0,0.305,0.392,0.303,2704,1340,1364
2019-04-22,0.482,0.03,0.489,682,300,0,0.362,0.289,0.349,2674,-445,3120
2019-04-24,0.454,0.114,0.433,673,301,0,0.377,0.273,0.35,2619,720,1898
2019-04-26,0.387,0.227,0.386,641,280,0,0.35,0.305,0.344,2518,363,2154
2019-04-28,0.373,0.26,0.367,637,281,0,0.353,0.301,0.346,2509,1398,1110
2019-04-30,0.416,0.166,0.418,645,285,0,0.37,0.265,0.365,2522,-402,2924
2019-05-02,0.316,0.366,0.318,666,291,1,0.3,0.399,0.301,2612,-92,2704
2019-05-04,0.369,0.262,0.369,698,304,0,0.37,0.259,0.37,2737,2944,-206
2019-05-06,0.3,0.398,0.302,688,307,0,0.388,0.247,0.365,2740,-316,3057
2019-05-08,0.41,0.178,0.412,693,311,1,0.386,0.212,0.402,2769,81,2687
2019-05-10,0.229,0.543,0.228,729,329,1,0.232,0.536,0.232,2904,4,2899
2019-05-12,0.499,0.004,0.497,830,374,1,0.497,0.008,0.495,3307,-1,3309
2019-05-14,0.411,0.207,0.382,887,411,1,0.41,0.209,0.381,3533,-1,3534
2019-05-16,0.372,0.252,0.376,968,455,0,0.371,0.253,0.375,3861,1507,2353
2019-05-18,0.344,0.313,0.343,878,417,0,0.354,0.296,0.351,3641,222,3418
2019-05-20,0.177,0.647,0.175,923,441,1,0.186,0.63,0.184,3817,30,3786
2019-05-22,0.253,0.496,0.251,917,438,0,0.259,0.486,0.256,3793,1665,2128
2019-05-24,0.277,0.446,0.277,940,444,0,0.269,0.458,0.273,3847,-71,3919
2019-05-26,0.376,0.251,0.373,997,462,1,0.38,0.244,0.376,4084,12,4072
2019-05-28,0.359,0.278,0.363,1052,483,0,0.361,0.274,0.365,4307,1905,2402
2019-05-30,0.361,0.279,0.36,1026,473,1,0.362,0.277,0.361,4249,2764,1485
2019-06-01,0.432,0.138,0.43,1036,475,0,0.369,0.257,0.374,4263,-772,5036
2019-06-03,0.408,0.181,0.41,1021,463,0,0.368,0.258,0.374,4176,929,3247
2019-06-05,0.345,0.311,0.344,941,432,0,0.329,0.341,0.33,3928,2772,1156
2019-06-07,0.351,0.294,0.355,995,441,0,0.348,0.299,0.353,3992,3807,185
2019-06-09,0.362,0.269,0.369,972,425,0,0.359,0.274,0.367,3988,1742,2245
2019-06-11,0.315,0.353,0.332,1038,436,1,0.319,0.341,0.341,4140,596,3544
2019-06-13,0.514,-0.026,0.512,1076,458,1,0.466,0.069,0.465,4268,-246,4515
2019-06-15,0.365,0.265,0.37,1130,482,1,0.368,0.257,0.375,4488,59,4429
2019-06-17,0.359,0.29,0.351,1152,500,0,0.361,0.286,0.353,4572,2445,2126
2019-06-19,0.45,0.1,0.45,1149,494,0,0.381,0.238,0.381,4567,-816,5383
2019-06-21,0.273,0.455,0.272,1205,531,1,0.252,0.494,0.254,4844,-26,4871
2019-06-23,0.314,0.386,0.3,1287,581,0,0.302,0.407,0.291,5184,2327,2856
2019-06-25,0.239,0.523,0.237,1293,598,0,0.271,0.475,0.254,5197,110,5086
2019-06-27,0.292,0.436,0.272,1271,609,0,0.312,0.407,0.281,5109,2122,2987
2019-06-29,0.301,0.402,0.298,1282,607,1,0.307,0.394,0.299,5135,679,4456
2019-07-01,0.314,0.364,0.322,1195,556,0,0.317,0.36,0.323,4831,2509,2321
2019-07-03,0.415,0.172,0.413,1235,587,0,0.416,0.171,0.413,4911,4517,393
2019-07-05,0.429,0.144,0.427,1208,570,0,0.411,0.174,0.416,4902,-1474,6377
2019-07-07,0.301,0.4,0.3,1228,586,1,0.274,0.452,0.274,5009,-175,5184
2019-07-09,0.333,0.349,0.318,1292,631,0,0.316,0.38,0.304,5275,2014,3261
2019-07-11,0.365,0.282,0.353,1143,573,0,0.36,0.291,0.349,4899,4105,793
2019-07-13,0.357,0.29,0.354,1126,562,1,0.355,0.293,0.352,4887,4556,331
2019-07-15,0.365,0.282,0.353,988,496,1,0.364,0.284,0.352,4846,4679,167
2019-07-17,0.346,0.307,0.348,925,456,0,0.35,0.295,0.355,4836,1340,3496
2019-07-19,0.308,0.38,0.312,1021,495,1,0.315,0.363,0.322,5201,297,4904
2019-07-21,0.325,0.348,0.326,1035,503,0,0.329,0.339,0.332,5265,2540,2724
2019-07-23,0.337,0.33,0.333,978,479,1,0.339,0.325,0.336,5114,3606,1508
2019-07-25,0.338,0.32,0.342,993,481,1,0.339,0.316,0.344,5138,4212,925
2019-07-27,0.343,0.313,0.344,966,469,1,0.344,0.311,0.345,5113,4620,492
2019-07-29,0.387,0.225,0.388,949,460,0,0.364,0.269,0.367,5104,1367,3737
2019-07-31,0.459,0.084,0.457,985,473,1,0.429,0.14,0.431,5243,-255,5499
2019-08-02,0.43,0.13,0.44,1021,497,1,0.442,0.106,0.453,5436,99,5336
2019-08-04,0.343,0.317,0.34,1021,508,1,0.346,0.311,0.343,5434,13,5421
2019-08-06,0.362,0.28,0.358,1075,545,0,0.363,0.278,0.359,5722,4556,1166
2019-08-08,0.353,0.291,0.356,1041,536,1,0.353,0.291,0.356,5686,5864,-177
2019-08-10,0.341,0.327,0.332,994,520,0,0.33,0.346,0.324,5694,3459,2234
2019-08-12,0.337,0.32,0.343,1010,519,0,0.332,0.33,0.338,5730,4506,1224
2019-08-14,0.346,0.304,0.35,924,474,1,0.343,0.31,0.347,5626,4965,661
2019-08-16,0.253,0.493,0.254,875,457,0,0.346,0.32,0.334,5592,-206,5798
2019-08-18,0.279,0.442,0.279,898,468,1,0.289,0.424,0.287,5709,-25,5734
2019-08-20,0.313,0.378,0.308,928,488,0,0.319,0.368,0.313,5901,2709,3192
2019-08-22,0.446,0.109,0.445,880,457,0,0.362,0.274,0.365,5735,-654,6389
2019-08-24,0.411,0.179,0.409,892,463,0,0.363,0.273,0.364,5819,2103,3715
2019-08-26,0.392,0.223,0.385,901,470,1,0.363,0.279,0.359,5850,3596,2253
2019-08-28,0.374,0.259,0.366,846,445,1,0.359,0.289,0.352,5712,4574,1138
2019-08-30,0.208,0.586,0.206,801,426,0,0.32,0.375,0.306,5651,407,5244
2019-09-01,0.447,0.106,0.447,817,433,1,0.412,0.175,0.413,5762,-89,5852
