dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2018-05-25,0.38,0.62,0.0,971,703,1,0.413,0.587,0.0,1792,808,983
2018-05-29,0.28,0.72,0.0,910,657,0,0.335,0.665,0.0,1732,128,1603
2018-06-02,0.273,0.727,0.0,974,701,1,0.313,0.687,0.0,1841,558,1282
2018-06-06,0.452,0.548,0.0,993,714,1,0.475,0.525,0.0,1865,1118,747
2018-06-10,0.477,0.523,0.0,913,655,1,0.494,0.506,0.0,1805,1286,518
2018-06-14,0.297,0.703,0.0,830,593,0,0.404,0.596,0.0,1758,250,1508
2018-06-18,0.253,0.747,0.0,849,606,1,0.283,0.717,0.0,1790,40,1750
2018-06-22,0.329,0.671,0.0,818,584,0,0.352,0.648,0.0,1726,437,1289
2018-06-26,0.431,0.569,0.0,762,545,1,0.448,0.552,0.0,1641,731,910
2018-06-30,0.275,0.725,0.0,776,553,0,0.335,0.665,0.0,1657,116,1540
2018-07-04,0.255,0.745,0.0,805,574,1,0.268,0.732,0.0,1715,18,1696
2018-07-08,0.314,0.686,0.0,838,596,0,0.324,0.676,0.0,1785,391,1393
2018-07-12,0.341,0.659,0.0,753,536,0,0.341,0.659,0.0,1643,61,1582
2018-07-16,0.773,0.227,0.0,800,570,1,0.763,0.237,0.0,1743,9,1733
2018-07-20,0.56,0.44,0.0,886,593,1,0.559,0.441,0.0,1925,1,1923
2018-07-24,0.591,0.409,0.0,936,621,0,0.591,0.409,0.0,2034,432,1602
2018-07-28,0.586,0.414,0.0,940,622,1,0.586,0.414,0.0,2040,772,1268
2018-08-01,0.593,0.407,0.0,865,569,1,0.592,0.408,0.0,1939,1016,922
2018-08-05,0.577,0.423,0.0,812,539,1,0.576,0.424,0.0,1883,1198,684
2018-08-09,0.76,0.24,0.0,735,485,1,0.678,0.322,0.0,1818,226,1591
2018-08-13,0.767,0.233,0.0,700,436,0,0.707,0.293,0.0,1723,546,1177
2018-08-17,0.734,0.266,0.0,708,438,1,0.687,0.313,0.0,1734,790,944
2018-08-21,0.819,0.181,0.0,687,417,0,0.775,0.225,0.0,1704,131,1573
2018-08-25,0.597,0.403,0.0,720,430,1,0.6,0.4,0.0,1776,21,1754
2018-08-29,0.796,0.204,0.0,750,447,1,0.795,0.205,0.0,1847,3,1844
2018-09-02,0.759,0.241,0.0,770,457,0,0.758,0.242,0.0,1897,391,1506
2018-09-06,0.76,0.24,0.0,663,376,1,0.759,0.241,0.0,1687,656,1031
2018-09-10,0.621,0.379,0.0,630,348,0,0.667,0.333,0.0,1636,106,1530
2018-09-14,0.616,0.384,0.0,665,369,0,0.652,0.348,0.0,1717,435,1281
2018-09-18,0.321,0.679,0.0,642,356,0,0.387,0.613,0.0,1673,70,1602
2018-09-22,0.374,0.626,0.0,741,401,0,0.425,0.575,0.0,1908,447,1460
2018-09-26,0.285,0.715,0.0,675,369,0,0.321,0.679,0.0,1783,72,1710
2018-09-30,0.353,0.647,0.0,718,387,0,0.381,0.619,0.0,1887,444,1442
2018-10-04,0.665,0.335,0.0,694,377,0,0.644,0.356,0.0,1842,132,1709
2018-10-08,0.661,0.339,0.0,704,383,0,0.644,0.356,0.0,1867,487,1379
2018-10-12,0.441,0.559,0.0,639,343,0,0.483,0.517,0.0,1737,80,1656
2018-10-16,0.486,0.514,0.0,672,360,0,0.52,0.48,0.0,1821,436,1384
2018-10-20,0.531,0.469,0.0,668,358,1,0.558,0.442,0.0,1813,717,1096
2018-10-24,0.568,0.432,0.0,668,358,1,0.59,0.41,0.0,1813,939,873
2018-10-28,0.591,0.409,0.0,667,357,1,0.608,0.392,0.0,1812,1117,694
2018-11-01,0.287,0.713,0.0,655,351,0,0.438,0.562,0.0,1800,187,1612
2018-11-05,0.287,0.713,0.0,685,363,1,0.32,0.68,0.0,1862,31,1831
2018-11-09,0.366,0.634,0.0,686,362,0,0.392,0.608,0.0,1864,405,1458
2018-11-13,0.413,0.587,0.0,676,357,1,0.433,0.567,0.0,1842,696,1145
2018-11-17,0.463,0.537,0.0,577,306,1,0.48,0.52,0.0,1676,894,781
2018-11-21,0.511,0.489,0.0,448,240,1,0.524,0.476,0.0,1502,1016,486
2018-11-25,0.516,0.484,0.0,379,203,0,0.53,0.47,0.0,1427,1016,411
2018-11-29,0.551,0.449,0.0,418,224,0,0.562,0.438,0.0,1470,1107,363
2018-12-03,0.57,0.43,0.0,389,208,1,0.578,0.422,0.0,1444,1174,269
2018-12-07,0.241,0.43,0.329,325,174,0,0.581,0.408,0.01,1400,-175,1576
2018-12-11,0.288,0.37,0.342,320,173,0,0.518,0.353,0.13,1389,329,1060
2018-12-15,0.263,0.423,0.313,306,163,0,0.427,0.422,0.151,1336,250,1086
2018-12-19,0.234,0.537,0.229,383,198,1,0.256,0.517,0.226,1586,-18,1605
2018-12-23,0.213,0.573,0.214,436,221,0,0.228,0.559,0.213,1807,-13,1821
2018-12-27,0.196,0.614,0.19,414,211,1,0.206,0.605,0.19,1714,-8,1723
2018-12-31,0.201,0.597,0.201,443,221,1,0.201,0.597,0.201,1831,0,1831
2019-01-04,0.447,0.108,0.445,481,236,1,0.447,0.108,0.445,1990,0,1990
2019-01-08,0.371,0.231,0.398,545,243,0,0.371,0.231,0.398,2254,1323,931
2019-01-12,0.359,0.283,0.358,463,210,1,0.376,0.252,0.371,2114,107,2007
2019-01-16,0.407,0.182,0.411,458,209,1,0.399,0.198,0.403,2091,-38,2130
2019-01-20,0.406,0.18,0.414,456,205,0,0.401,0.191,0.409,2082,714,1368
2019-01-24,0.408,0.172,0.419,454,201,1,0.405,0.179,0.416,2076,1185,891
2019-01-28,0.24,0.515,0.244,437,191,0,0.275,0.444,0.281,2042,420,1622
2019-02-01,0.201,0.592,0.207,435,188,1,0.218,0.557,0.225,2039,193,1846
2019-02-05,0.263,0.466,0.27,442,189,1,0.269,0.454,0.277,2070,76,1993
2019-02-09,0.297,0.41,0.293,509,205,0,0.295,0.412,0.293,2373,-5,2379
2019-02-13,0.39,0.224,0.386,510,208,1,0.389,0.225,0.386,2378,1714,663
2019-02-17,0.239,0.52,0.24,523,214,0,0.307,0.383,0.31,2394,378,2016
2019-02-21,0.25,0.494,0.256,585,236,0,0.284,0.422,0.293,2632,199,2432
2019-02-25,0.387,0.226,0.387,550,225,1,0.375,0.249,0.375,2488,-15,2503
2019-03-01,0.408,0.18,0.412,558,225,0,0.404,0.188,0.407,2520,1630,889
2019-03-05,0.356,0.285,0.359,567,221,0,0.377,0.227,0.396,2533,159,2374
2019-03-09,0.37,0.233,0.397,607,227,0,0.382,0.197,0.421,2712,1106,1606
2019-03-13,0.313,0.362,0.325,594,223,0,0.314,0.354,0.332,2679,641,2037
2019-03-17,0.411,0.177,0.411,628,232,0,0.387,0.218,0.395,2795,-2,2798
2019-03-21,0.372,0.264,0.364,621,230,1,0.356,0.291,0.353,2762,-1,2763
2019-03-25,0.285,0.432,0.283,617,227,1,0.278,0.443,0.279,2741,1597,1143
2019-03-29,0.24,0.521,0.239,638,235,0,0.24,0.52,0.24,2781,717,2063
2019-04-02,0.246,0.507,0.247,717,264,1,0.246,0.508,0.247,3037,146,2891
2019-04-06,0.247,0.488,0.265,822,289,1,0.247,0.488,0.265,3458,56,3402
2019-04-10,0.33,0.34,0.33,852,305,0,0.33,0.34,0.33,3582,1817,1764
2019-04-14,0.399,0.198,0.402,791,288,0,0.363,0.287,0.35,3456,-252,3709
2019-04-18,0.445,0.11,0.445,813,298,0,0.445,0.112,0.443,3562,-31,3593
2019-04-22,0.406,0.203,0.39,798,300,0,0.406,0.205,0.389,3495,1734,1761
2019-04-26,0.389,0.24,0.371,745,280,1,0.389,0.241,0.371,3379,2538,841
2019-04-30,0.402,0.212,0.387,749,285,0,0.404,0.205,0.391,3384,1472,1911
2019-05-04,0.198,0.604,0.198,813,304,1,0.28,0.444,0.277,3547,49,3497
2019-05-08,0.32,0.362,0.319,819,311,1,0.324,0.354,0.322,3553,2,3550
2019-05-12,0.324,0.353,0.323,981,374,1,0.324,0.353,0.324,4257,0,4256
2019-05-16,0.328,0.344,0.328,1180,455,0,0.328,0.344,0.328,5118,2378,2740
2019-05-20,0.343,0.324,0.333,1125,441,1,0.343,0.324,0.333,4992,3658,1334
2019-05-24,0.334,0.332,0.334,1149,444,0,0.339,0.319,0.341,5020,-285,5305
2019-05-28,0.338,0.305,0.357,1290,483,0,0.341,0.298,0.361,5678,2225,3452
2019-06-01,0.351,0.287,0.362,1271,475,1,0.352,0.283,0.365,5627,3647,1979
2019-06-05,0.388,0.22,0.392,1154,432,0,0.384,0.225,0.39,5444,1614,3829
2019-06-09,0.303,0.381,0.316,1202,425,1,0.313,0.354,0.332,5601,392,5209
2019-06-13,0.35,0.288,0.363,1325,458,1,0.352,0.28,0.368,6135,136,5998
2019-06-17,0.375,0.259,0.366,1410,500,1,0.376,0.256,0.368,6519,53,6466
2019-06-21,0.347,0.3,0.353,1480,531,1,0.347,0.3,0.352,6844,-12,6857
2019-06-25,0.387,0.252,0.36,1580,598,0,0.388,0.252,0.36,7305,3823,3482
2019-06-29,0.364,0.309,0.326,1564,607,1,0.364,0.309,0.326,7269,5184,2085
2019-07-03,0.357,0.308,0.335,1506,587,1,0.357,0.308,0.335,7193,6165,1027
2019-07-07,0.426,0.154,0.421,1500,586,0,0.385,0.245,0.37,7188,1406,5782
2019-07-11,0.393,0.262,0.344,1401,573,0,0.366,0.319,0.315,6807,3406,3400
2019-07-15,0.383,0.226,0.391,1216,496,0,0.386,0.267,0.348,6339,-410,6750
2019-07-19,0.375,0.221,0.404,1263,495,0,0.377,0.246,0.377,6572,2269,4303
2019-07-23,0.337,0.318,0.345,1205,479,1,0.336,0.334,0.33,6378,1209,5169
2019-07-27,0.352,0.285,0.363,1190,469,0,0.352,0.295,0.353,6316,3067,3248
2019-07-31,0.434,0.134,0.432,1212,473,0,0.387,0.221,0.393,6375,-313,6688
2019-08-04,0.467,0.042,0.49,1256,508,1,0.495,-0.012,0.517,6610,130,6479
2019-08-08,0.426,0.166,0.408,1290,536,0,0.444,0.133,0.424,6792,2673,4119
2019-08-12,0.378,0.254,0.369,1251,519,1,0.387,0.236,0.377,6669,4529,2139
2019-08-16,0.281,0.443,0.276,1085,457,0,0.34,0.337,0.323,6385,898,5487
2019-08-20,0.318,0.374,0.308,1149,488,0,0.355,0.309,0.336,6683,3137,3545
2019-08-24,0.336,0.328,0.336,1103,463,1,0.358,0.289,0.353,6540,4529,2011
2019-08-28,0.352,0.305,0.343,1043,445,1,0.365,0.282,0.353,6432,5250,1182
2019-09-01,0.468,0.059,0.473,1008,433,0,0.369,0.284,0.347,6393,-1242,7636
2019-09-05,0.42,0.178,0.403,1052,462,1,0.371,0.284,0.346,6687,-593,7281
2019-09-09,0.388,0.214,0.399,1074,460,0,0.356,0.285,0.359,6854,1885,4968
2019-09-13,0.27,0.457,0.272,1065,459,0,0.266,0.468,0.265,6816,701,6115
2019-09-17,0.18,0.628,0.192,1160,477,1,0.18,0.63,0.19,7364,298,7066
2019-09-21,0.243,0.508,0.249,1196,482,0,0.243,0.509,0.248,7585,3703,3882
2019-09-25,0.299,0.414,0.286,942,395,1,0.299,0.415,0.286,6762,4847,1914
