dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2018-02-18,0.573,0.427,0.0,1048,1086,0,0.573,0.427,0.0,1285,9,1276
2018-02-20,0.632,0.368,0.0,1074,1084,0,0.632,0.368,0.0,1317,5,1312
2018-02-22,0.593,0.407,0.0,971,980,0,0.593,0.407,0.0,1192,399,792
2018-02-24,0.554,0.446,0.0,957,980,1,0.554,0.446,0.0,1180,596,584
2018-02-26,0.532,0.468,0.0,962,990,0,0.532,0.468,0.0,1183,743,439
2018-02-28,0.575,0.425,0.0,1005,1021,1,0.575,0.425,0.0,1203,377,826
2018-03-02,0.594,0.406,0.0,1021,1026,1,0.594,0.406,0.0,1216,213,1002
2018-03-04,0.639,0.361,0.0,1032,1027,1,0.639,0.361,0.0,1226,103,1122
2018-03-06,0.595,0.405,0.0,1003,997,0,0.595,0.405,0.0,1195,517,678
2018-03-08,0.561,0.439,0.0,879,877,1,0.561,0.439,0.0,1111,685,426
2018-03-10,0.536,0.464,0.0,847,850,1,0.536,0.464,0.0,1096,789,306
2018-03-12,0.529,0.471,0.0,854,852,1,0.529,0.471,0.0,1099,864,234
2018-03-14,0.519,0.481,0.0,785,780,1,0.519,0.481,0.0,1080,925,154
2018-03-16,0.52,0.48,0.0,744,737,1,0.52,0.48,0.0,1071,963,108
2018-03-18,0.542,0.458,0.0,702,695,0,0.542,0.458,0.0,1065,990,75
2018-03-20,0.565,0.435,0.0,729,700,0,0.565,0.435,0.0,1068,1018,49
2018-03-22,0.59,0.41,0.0,738,707,1,0.589,0.411,0.0,1069,504,565
2018-03-24,0.603,0.397,0.0,727,694,0,0.604,0.396,0.0,1061,301,759
2018-03-26,0.58,0.42,0.0,678,647,0,0.581,0.419,0.0,1009,507,502
2018-03-28,0.6,0.4,0.0,641,605,1,0.6,0.4,0.0,982,625,357
2018-03-30,0.586,0.414,0.0,556,522,0,0.586,0.414,0.0,935,703,232
2018-04-01,0.56,0.44,0.0,542,510,0,0.56,0.44,0.0,929,777,151
2018-04-03,0.578,0.422,0.0,578,541,1,0.578,0.422,0.0,939,394,545
2018-04-05,0.587,0.413,0.0,541,507,0,0.587,0.413,0.0,904,209,695
2018-04-07,0.593,0.407,0.0,548,515,1,0.594,0.406,0.0,914,126,788
2018-04-09,0.566,0.434,0.0,567,538,0,0.567,0.433,0.0,941,66,874
2018-04-11,0.492,0.508,0.0,574,548,1,0.492,0.508,0.0,952,30,922
2018-04-13,0.498,0.502,0.0,677,648,0,0.499,0.501,0.0,1116,12,1104
2018-04-15,0.52,0.48,0.0,695,666,0,0.52,0.48,0.0,1146,7,1139
2018-04-17,0.508,0.492,0.0,680,653,1,0.508,0.492,0.0,1123,403,719
2018-04-19,0.496,0.504,0.0,712,687,0,0.496,0.504,0.0,1156,200,955
2018-04-21,0.454,0.546,0.0,775,750,1,0.454,0.546,0.0,1240,101,1139
2018-04-23,0.51,0.49,0.0,801,779,1,0.51,0.49,0.0,1279,42,1237
2018-04-25,0.527,0.473,0.0,829,803,0,0.527,0.473,0.0,1321,17,1304
2018-04-27,0.469,0.531,0.0,831,810,1,0.469,0.531,0.0,1325,8,1316
2018-04-29,0.49,0.51,0.0,853,832,0,0.49,0.51,0.0,1360,4,1356
2018-05-01,0.517,0.483,0.0,819,798,1,0.517,0.483,0.0,1306,2,1304
2018-05-03,0.433,0.567,0.0,891,878,1,0.433,0.567,0.0,1420,1,1418
2018-05-05,0.404,0.596,0.0,949,941,0,0.404,0.596,0.0,1513,0,1512
2018-05-07,0.41,0.59,0.0,891,881,0,0.41,0.59,0.0,1421,0,1420
2018-05-09,0.37,0.63,0.0,874,865,1,0.37,0.63,0.0,1393,0,1393
2018-05-11,0.366,0.634,0.0,835,827,0,0.366,0.634,0.0,1332,468,863
2018-05-13,0.409,0.591,0.0,833,826,0,0.409,0.591,0.0,1330,764,565
2018-05-15,0.415,0.585,0.0,845,837,1,0.415,0.585,0.0,1337,931,406
2018-05-17,0.409,0.591,0.0,811,804,1,0.409,0.591,0.0,1321,1031,289
2018-05-19,0.418,0.582,0.0,814,808,0,0.418,0.582,0.0,1322,1137,184
2018-05-21,0.442,0.558,0.0,828,821,1,0.442,0.558,0.0,1325,1191,133
2018-05-23,0.454,0.546,0.0,730,718,1,0.454,0.546,0.0,1310,1224,85
2018-05-25,0.461,0.539,0.0,714,703,1,0.461,0.539,0.0,1308,1250,58
2018-05-27,0.472,0.528,0.0,694,683,1,0.472,0.528,0.0,1306,1264,41
2018-05-29,0.488,0.512,0.0,673,657,0,0.488,0.512,0.0,1305,1275,30
2018-05-31,0.504,0.496,0.0,698,684,0,0.512,0.488,0.0,1306,738,567
2018-06-02,0.543,0.457,0.0,714,701,1,0.544,0.456,0.0,1318,327,991
2018-06-04,0.449,0.551,0.0,724,714,0,0.451,0.549,0.0,1332,148,1183
2018-06-06,0.484,0.516,0.0,723,714,1,0.485,0.515,0.0,1331,77,1254
2018-06-08,0.511,0.489,0.0,723,713,0,0.512,0.488,0.0,1330,39,1291
2018-06-10,0.504,0.496,0.0,666,655,0,0.504,0.496,0.0,1229,393,835
2018-06-12,0.499,0.501,0.0,625,613,1,0.5,0.5,0.0,1177,612,565
2018-06-14,0.497,0.503,0.0,605,593,0,0.497,0.503,0.0,1160,760,400
2018-06-16,0.49,0.51,0.0,603,592,0,0.491,0.509,0.0,1158,882,276
2018-06-18,0.514,0.486,0.0,618,606,0,0.518,0.482,0.0,1165,503,661
2018-06-20,0.464,0.536,0.0,636,628,1,0.467,0.533,0.0,1185,242,943
2018-06-22,0.506,0.494,0.0,594,584,0,0.508,0.492,0.0,1122,129,993
2018-06-24,0.527,0.473,0.0,555,543,1,0.528,0.472,0.0,1057,61,995
2018-06-26,0.514,0.486,0.0,560,545,0,0.515,0.485,0.0,1067,424,642
2018-06-28,0.541,0.459,0.0,543,528,0,0.542,0.458,0.0,1047,225,821
2018-06-30,0.568,0.432,0.0,572,553,1,0.568,0.432,0.0,1090,115,975
2018-07-02,0.558,0.442,0.0,586,568,1,0.559,0.441,0.0,1114,55,1058
2018-07-04,0.555,0.445,0.0,592,574,1,0.556,0.444,0.0,1125,24,1100
2018-07-06,0.538,0.462,0.0,589,570,1,0.538,0.462,0.0,1120,10,1109
2018-07-08,0.534,0.466,0.0,613,596,0,0.534,0.466,0.0,1165,4,1160
2018-07-10,0.543,0.457,0.0,578,558,0,0.543,0.457,0.0,1100,2,1097
2018-07-12,0.525,0.475,0.0,556,536,1,0.525,0.475,0.0,1057,394,662
2018-07-14,0.53,0.47,0.0,559,539,0,0.531,0.469,0.0,1060,237,823
2018-07-16,0.54,0.46,0.0,589,570,1,0.54,0.46,0.0,1105,114,990
2018-07-18,0.588,0.412,0.0,649,621,0,0.587,0.413,0.0,1206,48,1158
2018-07-20,0.607,0.393,0.0,632,593,0,0.607,0.393,0.0,1175,25,1149
2018-07-22,0.569,0.431,0.0,635,598,1,0.569,0.431,0.0,1181,420,761
2018-07-24,0.579,0.421,0.0,668,621,0,0.578,0.422,0.0,1220,252,968
2018-07-26,0.569,0.431,0.0,670,624,0,0.568,0.432,0.0,1223,141,1082
2018-07-28,0.573,0.427,0.0,670,622,1,0.573,0.427,0.0,1224,67,1157
2018-07-30,0.547,0.453,0.0,661,612,0,0.547,0.453,0.0,1208,398,810
2018-08-01,0.531,0.469,0.0,616,569,1,0.531,0.469,0.0,1153,642,511
2018-08-03,0.518,0.482,0.0,600,554,1,0.518,0.482,0.0,1139,810,329
2018-08-05,0.499,0.501,0.0,581,539,0,0.499,0.501,0.0,1129,904,224
2018-08-07,0.5,0.5,0.0,565,523,1,0.5,0.5,0.0,1123,980,143
2018-08-09,0.491,0.509,0.0,524,485,1,0.49,0.51,0.0,1112,1018,94
2018-08-11,0.505,0.495,0.0,479,440,1,0.505,0.495,0.0,1104,1042,62
2018-08-13,0.561,0.439,0.0,477,436,1,0.561,0.439,0.0,1104,1061,42
2018-08-15,0.593,0.407,0.0,472,429,1,0.593,0.407,0.0,1104,1073,30
2018-08-17,0.54,0.46,0.0,481,438,0,0.54,0.46,0.0,1104,1083,21
2018-08-19,0.566,0.434,0.0,478,435,1,0.566,0.434,0.0,1104,1089,14
2018-08-21,0.587,0.413,0.0,461,417,0,0.59,0.41,0.0,1104,654,449
2018-08-23,0.592,0.408,0.0,463,417,1,0.594,0.406,0.0,1105,297,808
2018-08-25,0.569,0.431,0.0,478,430,0,0.57,0.43,0.0,1132,610,521
2018-08-27,0.61,0.39,0.0,481,432,0,0.609,0.391,0.0,1135,291,843
2018-08-29,0.597,0.403,0.0,497,447,0,0.597,0.403,0.0,1164,132,1031
2018-08-31,0.601,0.399,0.0,489,438,1,0.601,0.399,0.0,1147,69,1077
2018-09-02,0.592,0.408,0.0,509,457,0,0.592,0.408,0.0,1191,33,1157
2018-09-04,0.569,0.431,0.0,507,453,0,0.569,0.431,0.0,1185,369,816
2018-09-06,0.57,0.43,0.0,425,376,1,0.57,0.43,0.0,1053,580,473
2018-09-08,0.578,0.422,0.0,402,355,1,0.578,0.422,0.0,1028,719,309
2018-09-10,0.595,0.405,0.0,395,348,1,0.595,0.405,0.0,1023,805,217
2018-09-12,0.595,0.405,0.0,379,333,0,0.591,0.409,0.0,1014,446,568
2018-09-14,0.545,0.455,0.0,420,369,1,0.543,0.457,0.0,1075,236,838
2018-09-16,0.474,0.526,0.0,420,370,0,0.471,0.529,0.0,1076,133,942
2018-09-18,0.433,0.567,0.0,404,356,1,0.43,0.57,0.0,1038,71,967
2018-09-20,0.395,0.605,0.0,424,372,1,0.394,0.606,0.0,1087,35,1052
2018-09-22,0.453,0.547,0.0,461,401,0,0.453,0.547,0.0,1179,18,1161
2018-09-24,0.482,0.518,0.0,450,392,0,0.481,0.519,0.0,1151,10,1140
2018-09-26,0.538,0.462,0.0,423,369,1,0.538,0.462,0.0,1084,6,1078
2018-09-28,0.524,0.476,0.0,438,383,0,0.524,0.476,0.0,1122,324,798
2018-09-30,0.508,0.492,0.0,444,387,1,0.508,0.492,0.0,1132,515,616
2018-10-02,0.518,0.482,0.0,436,381,1,0.519,0.481,0.0,1122,311,810
2018-10-04,0.52,0.48,0.0,432,377,1,0.52,0.48,0.0,1114,604,510
2018-10-06,0.528,0.472,0.0,436,380,1,0.531,0.469,0.0,1118,375,742
2018-10-08,0.528,0.472,0.0,439,383,1,0.529,0.471,0.0,1124,228,895
2018-10-10,0.519,0.481,0.0,436,380,0,0.52,0.48,0.0,1117,443,673
2018-10-12,0.532,0.468,0.0,393,343,0,0.533,0.467,0.0,1051,611,440
2018-10-14,0.526,0.474,0.0,397,346,0,0.525,0.475,0.0,1055,381,674
2018-10-16,0.557,0.443,0.0,412,360,1,0.559,0.441,0.0,1082,219,863
2018-10-18,0.514,0.486,0.0,409,357,0,0.515,0.485,0.0,1076,102,973
2018-10-20,0.546,0.454,0.0,410,358,1,0.547,0.453,0.0,1077,49,1028
2018-10-22,0.537,0.463,0.0,409,357,0,0.537,0.463,0.0,1075,27,1047
2018-10-24,0.547,0.453,0.0,410,358,0,0.547,0.453,0.0,1078,17,1061
2018-10-26,0.552,0.448,0.0,409,357,0,0.552,0.448,0.0,1075,9,1066
2018-10-28,0.538,0.462,0.0,410,357,0,0.538,0.462,0.0,1076,297,779
2018-10-30,0.532,0.468,0.0,398,347,0,0.532,0.468,0.0,1054,514,539
2018-11-01,0.529,0.471,0.0,402,351,0,0.529,0.471,0.0,1060,316,743
2018-11-03,0.529,0.471,0.0,404,353,1,0.528,0.472,0.0,1064,178,885
2018-11-05,0.462,0.538,0.0,416,363,1,0.461,0.539,0.0,1089,103,986
2018-11-07,0.472,0.528,0.0,430,374,0,0.471,0.529,0.0,1122,57,1065
2018-11-09,0.488,0.512,0.0,416,362,1,0.488,0.512,0.0,1088,33,1054
2018-11-11,0.502,0.498,0.0,414,360,1,0.502,0.498,0.0,1082,18,1063
2018-11-13,0.364,0.363,0.273,410,357,0,0.364,0.363,0.273,1072,881,191
2018-11-15,0.36,0.34,0.3,348,304,0,0.36,0.34,0.3,1044,946,98
2018-11-17,0.352,0.334,0.314,350,306,0,0.352,0.334,0.314,1044,986,57
2018-11-19,0.334,0.333,0.333,323,284,1,0.334,0.333,0.333,1040,1038,1
2018-11-21,0.35,0.303,0.346,273,240,0,0.35,0.303,0.346,1039,1039,0
2018-11-23,0.367,0.27,0.362,256,225,1,0.367,0.27,0.362,1039,1039,0
2018-11-25,0.342,0.307,0.351,235,203,0,0.342,0.307,0.351,1039,1039,0
2018-11-27,0.336,0.302,0.362,233,197,0,0.265,0.47,0.266,1039,1035,4
2018-11-29,0.338,0.3,0.362,265,224,0,0.279,0.441,0.279,1040,1017,22
2018-12-01,0.296,0.401,0.303,257,217,1,0.278,0.442,0.28,1039,259,780
2018-12-03,0.298,0.4,0.301,246,208,0,0.281,0.439,0.28,1004,245,759
2018-12-05,0.318,0.365,0.317,235,200,0,0.308,0.387,0.305,970,556,414
2018-12-07,0.334,0.358,0.308,200,174,1,0.328,0.368,0.304,909,506,402
2018-12-09,0.338,0.339,0.323,208,182,0,0.334,0.345,0.321,926,692,234
2018-12-11,0.333,0.333,0.334,197,173,0,0.333,0.332,0.335,913,930,-16
2018-12-13,0.352,0.295,0.353,195,171,1,0.345,0.31,0.345,914,349,564
2018-12-15,0.35,0.293,0.357,189,163,1,0.347,0.3,0.353,895,640,254
2018-12-17,0.333,0.293,0.374,211,176,0,0.33,0.307,0.363,925,549,376
2018-12-19,0.284,0.424,0.293,235,198,1,0.297,0.395,0.308,969,157,811
2018-12-21,0.338,0.323,0.339,249,211,0,0.336,0.327,0.337,1016,27,988
2018-12-23,0.318,0.353,0.329,262,221,1,0.316,0.356,0.328,1069,19,1050
2018-12-25,0.265,0.467,0.267,261,223,0,0.265,0.467,0.267,1064,5,1058
2018-12-27,0.317,0.367,0.316,245,211,1,0.317,0.367,0.316,998,882,115
2018-12-29,0.296,0.404,0.301,264,228,1,0.277,0.444,0.28,1007,765,241
2018-12-31,0.324,0.346,0.33,257,221,1,0.322,0.353,0.325,1000,445,555
2019-01-02,0.334,0.326,0.34,275,235,1,0.329,0.335,0.336,1038,145,893
2019-01-04,0.322,0.354,0.323,273,236,1,0.321,0.357,0.322,1034,54,979
2019-01-06,0.304,0.368,0.328,293,243,1,0.303,0.37,0.327,1105,508,596
2019-01-08,0.309,0.361,0.33,299,243,1,0.309,0.364,0.328,1116,316,800
2019-01-10,0.325,0.346,0.329,275,225,0,0.325,0.347,0.328,1052,701,350
2019-01-12,0.346,0.315,0.339,253,210,1,0.346,0.315,0.339,1024,857,167
2019-01-14,0.352,0.305,0.343,250,209,0,0.352,0.306,0.342,1022,931,91
2019-01-16,0.346,0.311,0.343,250,209,0,0.346,0.312,0.343,1022,990,32
2019-01-18,0.349,0.303,0.348,248,207,0,0.349,0.304,0.347,1022,408,613
2019-01-20,0.338,0.321,0.341,248,205,0,0.338,0.322,0.34,1022,218,804
2019-01-22,0.334,0.333,0.333,241,200,1,0.334,0.333,0.333,999,103,895
2019-01-24,0.328,0.338,0.334,246,201,1,0.328,0.338,0.334,1017,63,953
2019-01-26,0.324,0.342,0.334,248,201,0,0.324,0.342,0.334,1027,43,983
2019-01-28,0.32,0.359,0.321,234,191,0,0.319,0.36,0.321,971,34,936
2019-01-30,0.327,0.344,0.329,233,189,1,0.327,0.345,0.328,966,616,350
2019-02-01,0.318,0.356,0.326,234,188,0,0.312,0.369,0.319,968,489,479
2019-02-03,0.308,0.366,0.326,241,190,0,0.303,0.379,0.318,981,365,615
2019-02-05,0.317,0.356,0.327,239,189,0,0.315,0.363,0.323,977,167,810
2019-02-07,0.315,0.367,0.318,235,186,1,0.314,0.37,0.316,961,80,881
2019-02-09,0.283,0.383,0.334,277,205,1,0.282,0.386,0.332,1121,55,1065
2019-02-11,0.272,0.431,0.297,280,207,0,0.272,0.433,0.296,1133,26,1107
2019-02-13,0.317,0.36,0.323,278,208,0,0.317,0.36,0.323,1122,11,1111
2019-02-15,0.318,0.361,0.322,277,206,1,0.318,0.361,0.321,1118,5,1113
2019-02-17,0.3,0.397,0.303,286,214,1,0.3,0.397,0.303,1155,598,557
2019-02-19,0.299,0.399,0.302,315,236,0,0.298,0.4,0.302,1213,239,974
2019-02-21,0.295,0.404,0.301,320,236,0,0.294,0.404,0.301,1226,114,1112
2019-02-23,0.317,0.365,0.318,329,245,0,0.317,0.366,0.318,1259,51,1207
2019-02-25,0.333,0.337,0.33,301,225,0,0.333,0.337,0.33,1156,17,1138
2019-02-27,0.33,0.344,0.326,294,220,1,0.33,0.345,0.326,1129,8,1120
2019-03-01,0.344,0.306,0.349,304,225,0,0.344,0.306,0.349,1169,4,1164
2019-03-03,0.35,0.291,0.359,304,221,0,0.35,0.291,0.359,1167,640,527
2019-03-05,0.337,0.315,0.348,307,221,0,0.337,0.316,0.347,1172,343,829
2019-03-07,0.33,0.326,0.344,328,228,0,0.33,0.326,0.344,1228,952,276
2019-03-09,0.333,0.326,0.341,328,227,1,0.333,0.326,0.341,1228,455,773
2019-03-11,0.342,0.316,0.342,323,224,0,0.341,0.317,0.342,1216,150,1066
2019-03-13,0.342,0.315,0.343,321,223,0,0.342,0.316,0.342,1210,865,345
2019-03-15,0.346,0.304,0.35,327,226,0,0.347,0.302,0.351,1217,485,731
2019-03-17,0.354,0.282,0.364,340,232,0,0.356,0.279,0.365,1244,289,955
2019-03-19,0.362,0.276,0.362,337,232,0,0.363,0.275,0.362,1236,90,1145
2019-03-21,0.384,0.232,0.384,335,230,0,0.384,0.232,0.383,1231,33,1197
2019-03-23,0.365,0.267,0.369,338,231,0,0.365,0.267,0.369,1243,16,1226
2019-03-25,0.353,0.293,0.353,333,227,0,0.353,0.293,0.353,1222,658,564
2019-03-27,0.342,0.316,0.343,338,230,0,0.342,0.316,0.343,1231,1050,181
2019-03-29,0.341,0.32,0.339,344,235,0,0.34,0.322,0.339,1234,680,553
2019-03-31,0.338,0.326,0.335,345,238,1,0.338,0.327,0.335,1236,293,943
2019-04-02,0.334,0.329,0.337,389,264,1,0.334,0.329,0.337,1356,109,1247
2019-04-04,0.332,0.311,0.357,432,278,1,0.332,0.311,0.357,1493,53,1439
2019-04-06,0.337,0.302,0.361,454,289,1,0.338,0.302,0.361,1566,32,1534
2019-04-08,0.328,0.338,0.333,469,305,0,0.329,0.338,0.333,1617,17,1600
2019-04-10,0.339,0.324,0.337,466,305,0,0.339,0.324,0.337,1607,814,792
2019-04-12,0.339,0.331,0.329,424,284,0,0.339,0.331,0.329,1537,1269,267
2019-04-14,0.338,0.327,0.334,433,288,1,0.338,0.327,0.334,1542,1413,129
2019-04-16,0.347,0.309,0.344,431,288,0,0.347,0.309,0.344,1541,1494,47
2019-04-18,0.355,0.292,0.353,445,298,0,0.355,0.292,0.353,1543,748,795
2019-04-20,0.369,0.264,0.367,448,302,0,0.37,0.263,0.367,1549,394,1155
2019-04-22,0.394,0.22,0.386,438,300,1,0.393,0.224,0.383,1523,129,1394
2019-04-24,0.41,0.2,0.391,431,301,0,0.409,0.202,0.389,1500,60,1440
2019-04-26,0.369,0.263,0.368,409,280,1,0.369,0.264,0.367,1428,825,602
2019-04-28,0.353,0.298,0.348,407,281,1,0.353,0.299,0.348,1424,1128,295
2019-04-30,0.342,0.318,0.34,412,285,0,0.342,0.318,0.34,1428,1297,130
2019-05-02,0.316,0.366,0.318,424,291,0,0.32,0.358,0.322,1431,587,844
2019-05-04,0.35,0.3,0.35,444,304,0,0.351,0.298,0.351,1471,279,1192
2019-05-06,0.363,0.28,0.357,438,307,1,0.363,0.281,0.356,1457,94,1363
2019-05-08,0.36,0.285,0.355,442,311,1,0.36,0.285,0.354,1469,30,1438
2019-05-10,0.344,0.319,0.337,464,329,1,0.344,0.319,0.337,1539,12,1527
2019-05-12,0.361,0.279,0.36,531,374,1,0.361,0.279,0.36,1761,5,1755
2019-05-14,0.397,0.214,0.389,569,411,1,0.397,0.214,0.389,1885,1,1883
2019-05-16,0.349,0.293,0.358,623,455,0,0.349,0.293,0.358,2063,0,2062
2019-05-18,0.297,0.406,0.296,565,417,1,0.297,0.406,0.296,1871,0,1871
2019-05-20,0.293,0.418,0.289,593,441,1,0.293,0.418,0.289,1964,1194,770
2019-05-22,0.334,0.335,0.331,586,438,1,0.334,0.335,0.331,1956,1721,234
2019-05-24,0.342,0.31,0.348,607,444,0,0.34,0.312,0.348,1964,758,1205
2019-05-26,0.342,0.301,0.357,647,462,1,0.341,0.302,0.357,2044,375,1668
2019-05-28,0.378,0.233,0.389,682,483,0,0.377,0.235,0.388,2135,164,1970
2019-05-30,0.392,0.214,0.394,666,473,0,0.391,0.215,0.394,2087,63,2023
2019-06-01,0.395,0.204,0.4,672,475,1,0.395,0.205,0.4,2106,35,2071
2019-06-03,0.381,0.234,0.386,661,463,0,0.38,0.234,0.385,2073,1072,1001
2019-06-05,0.366,0.268,0.366,610,432,0,0.366,0.268,0.366,1996,1606,389
2019-06-07,0.351,0.284,0.365,647,441,0,0.351,0.284,0.365,2019,1847,172
2019-06-09,0.359,0.271,0.371,632,425,0,0.359,0.271,0.371,2015,923,1092
2019-06-11,0.354,0.265,0.381,675,436,1,0.354,0.265,0.381,2090,457,1633
2019-06-13,0.327,0.341,0.333,697,458,1,0.327,0.339,0.334,2143,200,1943
2019-06-15,0.355,0.293,0.352,728,482,1,0.354,0.294,0.352,2227,56,2170
2019-06-17,0.403,0.199,0.398,741,500,0,0.402,0.201,0.397,2269,12,2257
2019-06-19,0.419,0.161,0.42,741,494,1,0.419,0.162,0.419,2268,3,2265
2019-06-21,0.405,0.199,0.396,778,531,1,0.405,0.2,0.396,2381,1,2380
2019-06-23,0.409,0.193,0.398,823,581,0,0.409,0.193,0.398,2518,0,2518
2019-06-25,0.377,0.263,0.36,828,598,1,0.377,0.263,0.36,2532,0,2532
2019-06-27,0.406,0.203,0.391,810,609,0,0.406,0.203,0.391,2478,0,2478
2019-06-29,0.398,0.204,0.398,821,607,0,0.398,0.204,0.398,2511,0,2511
2019-07-01,0.338,0.313,0.348,762,556,0,0.338,0.313,0.348,2332,1409,922
2019-07-03,0.365,0.279,0.356,789,587,0,0.366,0.275,0.358,2365,789,1575
2019-07-05,0.377,0.247,0.376,771,570,1,0.377,0.247,0.376,2328,351,1977
2019-07-07,0.397,0.209,0.394,785,586,1,0.396,0.212,0.393,2365,103,2261
2019-07-09,0.408,0.195,0.397,828,631,0,0.408,0.196,0.396,2489,35,2454
2019-07-11,0.414,0.193,0.393,732,573,1,0.414,0.193,0.392,2204,15,2188
2019-07-13,0.382,0.241,0.377,722,562,0,0.382,0.241,0.377,2175,5,2170
2019-07-15,0.367,0.278,0.355,636,496,0,0.367,0.279,0.355,1917,1021,895
2019-07-17,0.346,0.305,0.349,596,456,0,0.346,0.305,0.349,1861,1567,294
2019-07-19,0.348,0.295,0.357,658,495,0,0.348,0.295,0.357,1891,805,1085
2019-07-21,0.343,0.31,0.347,666,503,0,0.344,0.309,0.347,1905,350,1554
2019-07-23,0.358,0.286,0.356,629,479,0,0.359,0.286,0.356,1818,169,1649
2019-07-25,0.34,0.318,0.342,638,481,0,0.34,0.318,0.342,1842,1392,449
2019-07-27,0.345,0.309,0.345,621,469,1,0.345,0.309,0.345,1830,1715,114
2019-07-29,0.339,0.322,0.339,610,460,0,0.339,0.322,0.339,1828,1798,29
2019-07-31,0.339,0.319,0.342,632,473,0,0.339,0.319,0.342,1829,1820,8
2019-08-02,0.371,0.266,0.362,652,497,0,0.376,0.257,0.368,1829,991,837
2019-08-04,0.406,0.197,0.397,653,508,1,0.402,0.211,0.387,1830,289,1541
2019-08-06,0.429,0.153,0.419,689,545,0,0.426,0.16,0.413,1915,87,1827
2019-08-08,0.436,0.141,0.423,669,536,0,0.435,0.145,0.42,1861,36,1825
2019-08-10,0.362,0.285,0.354,641,520,1,0.361,0.285,0.353,1784,1407,377
2019-08-12,0.348,0.3,0.352,651,519,1,0.348,0.3,0.352,1790,1659,130
2019-08-14,0.344,0.31,0.347,595,474,1,0.344,0.31,0.346,1779,1721,57
2019-08-16,0.374,0.261,0.365,564,457,0,0.383,0.239,0.377,1776,1034,742
2019-08-18,0.349,0.306,0.345,574,468,1,0.353,0.299,0.349,1789,1518,271
2019-08-20,0.338,0.33,0.332,593,488,1,0.339,0.327,0.334,1798,1704,93
2019-08-22,0.381,0.235,0.384,562,457,0,0.355,0.285,0.36,1793,504,1289
2019-08-24,0.392,0.215,0.392,569,463,0,0.381,0.237,0.382,1810,161,1648
2019-08-26,0.398,0.208,0.394,574,470,0,0.393,0.217,0.39,1824,67,1757
2019-08-28,0.399,0.21,0.391,540,445,0,0.396,0.216,0.388,1718,45,1673
2019-08-30,0.405,0.204,0.391,511,426,1,0.403,0.208,0.39,1628,26,1601
2019-09-01,0.351,0.299,0.349,522,433,1,0.351,0.3,0.349,1663,1274,389
2019-09-03,0.379,0.247,0.373,553,465,1,0.375,0.257,0.368,1687,520,1166
2019-09-05,0.378,0.252,0.369,541,462,0,0.378,0.256,0.366,1661,200,1461
2019-09-07,0.38,0.238,0.382,545,460,1,0.379,0.24,0.381,1673,96,1576
2019-09-09,0.382,0.226,0.391,553,460,1,0.382,0.227,0.391,1695,46,1649
