dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2018-08-26,0.563,0.437,0.0,511,423,1,0.566,0.434,0.0,1640,10,1630
2018-08-29,0.491,0.509,0.0,540,447,0,0.492,0.508,0.0,1732,3,1728
2018-09-01,0.624,0.376,0.0,545,451,1,0.625,0.375,0.0,1748,2,1746
2018-09-04,0.621,0.379,0.0,550,453,0,0.622,0.378,0.0,1764,393,1371
2018-09-07,0.641,0.359,0.0,462,374,1,0.642,0.358,0.0,1544,647,897
2018-09-10,0.666,0.334,0.0,435,348,1,0.666,0.334,0.0,1493,908,584
2018-09-13,0.625,0.375,0.0,444,356,0,0.627,0.373,0.0,1505,430,1074
2018-09-16,0.467,0.533,0.0,459,370,0,0.473,0.527,0.0,1541,192,1349
2018-09-19,0.466,0.534,0.0,444,358,1,0.469,0.531,0.0,1496,80,1415
2018-09-22,0.408,0.592,0.0,501,401,0,0.41,0.59,0.0,1678,28,1649
2018-09-25,0.567,0.433,0.0,458,370,1,0.568,0.432,0.0,1538,16,1521
2018-09-28,0.524,0.476,0.0,474,383,1,0.525,0.475,0.0,1590,7,1583
2018-10-01,0.509,0.491,0.0,476,384,0,0.51,0.49,0.0,1597,433,1164
2018-10-04,0.561,0.439,0.0,467,377,0,0.561,0.439,0.0,1575,750,825
2018-10-07,0.479,0.521,0.0,469,379,0,0.487,0.513,0.0,1578,318,1260
2018-10-10,0.516,0.484,0.0,471,380,0,0.522,0.478,0.0,1584,619,964
2018-10-13,0.578,0.422,0.0,430,347,0,0.582,0.418,0.0,1499,880,619
2018-10-16,0.511,0.489,0.0,446,360,1,0.51,0.49,0.0,1523,469,1053
2018-10-19,0.47,0.53,0.0,439,355,1,0.467,0.533,0.0,1507,269,1237
2018-10-22,0.426,0.574,0.0,442,357,1,0.425,0.575,0.0,1515,116,1398
2018-10-25,0.443,0.557,0.0,437,354,1,0.443,0.557,0.0,1501,48,1452
2018-10-28,0.501,0.499,0.0,443,357,0,0.5,0.5,0.0,1518,482,1036
2018-10-31,0.562,0.438,0.0,431,348,0,0.562,0.438,0.0,1491,882,608
2018-11-03,0.456,0.544,0.0,437,353,0,0.476,0.524,0.0,1499,328,1171
2018-11-06,0.37,0.63,0.0,456,367,1,0.383,0.617,0.0,1550,116,1433
2018-11-09,0.46,0.54,0.0,450,362,0,0.469,0.531,0.0,1530,65,1464
2018-11-12,0.505,0.495,0.0,449,362,0,0.511,0.489,0.0,1528,452,1076
2018-11-15,0.549,0.451,0.0,378,304,0,0.554,0.446,0.0,1357,703,653
2018-11-18,0.581,0.419,0.0,386,311,1,0.584,0.416,0.0,1372,927,444
2018-11-21,0.614,0.386,0.0,298,240,1,0.616,0.384,0.0,1271,1013,258
2018-11-24,0.629,0.371,0.0,268,215,1,0.631,0.369,0.0,1245,1085,159
2018-11-27,0.634,0.366,0.0,246,197,0,0.634,0.364,0.002,1231,1085,146
2018-11-30,0.636,0.363,0.0,269,216,1,0.636,0.361,0.003,1246,1084,161
2018-12-03,0.642,0.358,0.0,260,208,0,0.642,0.356,0.002,1240,1138,101
2018-12-06,0.417,0.337,0.246,236,189,1,0.416,0.337,0.247,1231,1206,24
2018-12-09,0.361,0.336,0.304,224,182,1,0.361,0.336,0.304,1229,1222,6
2018-12-12,0.344,0.333,0.324,214,175,1,0.344,0.333,0.324,1229,1227,2
2018-12-15,0.333,0.341,0.326,203,163,0,0.26,0.48,0.26,1229,1141,87
2018-12-18,0.322,0.331,0.347,239,186,1,0.309,0.37,0.321,1244,952,291
2018-12-21,0.307,0.386,0.308,267,211,1,0.307,0.385,0.308,1279,64,1215
2018-12-24,0.331,0.337,0.331,307,240,0,0.331,0.337,0.331,1464,1494,-29
2018-12-27,0.325,0.353,0.321,266,211,0,0.325,0.353,0.321,1468,1473,-4
2018-12-30,0.257,0.484,0.259,283,223,1,0.303,0.384,0.313,1468,197,1270
2019-01-02,0.252,0.491,0.256,301,235,0,0.276,0.44,0.284,1540,857,683
2019-01-05,0.397,0.204,0.399,313,242,0,0.343,0.303,0.354,1566,125,1440
2019-01-08,0.385,0.219,0.396,336,243,0,0.373,0.243,0.384,1654,1258,396
2019-01-11,0.375,0.247,0.378,298,211,1,0.371,0.255,0.374,1608,1474,134
2019-01-14,0.394,0.228,0.377,283,209,0,0.392,0.232,0.376,1601,1547,54
2019-01-17,0.351,0.291,0.358,290,206,1,0.356,0.28,0.364,1603,689,914
2019-01-20,0.384,0.237,0.38,283,205,0,0.385,0.233,0.381,1579,1319,260
2019-01-23,0.389,0.222,0.389,281,202,0,0.39,0.22,0.39,1577,1430,147
2019-01-26,0.394,0.205,0.401,285,201,1,0.394,0.204,0.402,1580,1498,81
2019-01-29,0.378,0.243,0.378,264,186,0,0.379,0.243,0.378,1573,1543,30
2019-02-01,0.329,0.338,0.333,270,188,0,0.329,0.337,0.333,1574,1564,9
2019-02-04,0.349,0.296,0.355,277,190,1,0.349,0.296,0.355,1574,1572,2
2019-02-07,0.32,0.36,0.321,271,186,0,0.323,0.353,0.324,1574,747,827
2019-02-10,0.283,0.408,0.309,323,206,0,0.285,0.396,0.319,1734,254,1480
2019-02-13,0.339,0.317,0.344,320,208,0,0.34,0.312,0.348,1720,1160,559
2019-02-16,0.302,0.392,0.306,322,207,0,0.311,0.369,0.32,1723,408,1315
2019-02-19,0.281,0.437,0.282,365,236,1,0.285,0.427,0.288,1894,105,1789
2019-02-22,0.295,0.408,0.298,368,236,1,0.296,0.405,0.3,1911,33,1877
2019-02-25,0.355,0.293,0.352,347,225,0,0.355,0.292,0.353,1806,1285,520
2019-02-28,0.363,0.274,0.362,349,225,0,0.363,0.274,0.363,1809,1654,154
2019-03-03,0.36,0.274,0.366,351,221,0,0.36,0.274,0.366,1810,1769,40
2019-03-06,0.369,0.25,0.382,372,227,0,0.369,0.25,0.382,1812,1797,14
2019-03-09,0.377,0.225,0.398,381,227,1,0.392,0.206,0.402,1812,1231,580
2019-03-12,0.363,0.273,0.365,370,222,1,0.366,0.269,0.365,1796,1670,125
2019-03-15,0.342,0.307,0.352,380,226,0,0.329,0.337,0.334,1799,1137,662
2019-03-18,0.348,0.301,0.352,394,232,0,0.337,0.319,0.344,1823,244,1579
2019-03-21,0.354,0.294,0.352,389,230,1,0.35,0.301,0.349,1804,98,1705
2019-03-24,0.362,0.272,0.366,389,229,0,0.36,0.276,0.364,1806,59,1746
2019-03-27,0.32,0.358,0.322,392,230,1,0.319,0.36,0.321,1816,27,1788
2019-03-30,0.331,0.339,0.33,403,239,0,0.331,0.34,0.329,1869,11,1857
2019-04-02,0.34,0.32,0.34,451,264,1,0.34,0.32,0.34,2089,2006,83
2019-04-05,0.329,0.306,0.365,510,282,0,0.333,0.315,0.352,2100,1381,719
2019-04-08,0.353,0.289,0.358,544,305,0,0.341,0.309,0.35,2149,227,1921
2019-04-11,0.375,0.259,0.367,512,293,0,0.371,0.265,0.364,2035,1473,562
2019-04-14,0.378,0.248,0.374,503,288,1,0.377,0.25,0.373,2025,1850,174
2019-04-17,0.36,0.286,0.354,509,293,0,0.36,0.287,0.354,2027,920,1106
2019-04-20,0.346,0.309,0.345,521,302,0,0.349,0.304,0.346,2053,196,1857
2019-04-23,0.355,0.306,0.34,516,307,0,0.356,0.304,0.34,2036,1227,808
2019-04-26,0.371,0.269,0.361,473,280,1,0.371,0.268,0.361,1969,1599,369
2019-04-29,0.356,0.302,0.342,461,278,0,0.358,0.3,0.342,1959,776,1183
2019-05-02,0.345,0.308,0.347,490,291,1,0.345,0.308,0.347,2034,470,1563
2019-05-05,0.328,0.345,0.327,509,303,1,0.332,0.339,0.329,2094,93,2001
2019-05-08,0.331,0.342,0.327,513,311,1,0.332,0.341,0.327,2110,16,2094
2019-05-11,0.37,0.261,0.368,599,364,1,0.371,0.261,0.368,2463,6,2456
2019-05-14,0.364,0.286,0.35,659,411,1,0.364,0.286,0.35,2708,2,2706
2019-05-17,0.27,0.453,0.277,672,420,1,0.27,0.453,0.277,2761,0,2760
2019-05-20,0.38,0.242,0.378,695,441,0,0.38,0.242,0.378,2855,0,2854
2019-05-23,0.36,0.282,0.357,671,428,1,0.36,0.282,0.357,2756,0,2756
2019-05-26,0.336,0.301,0.363,760,462,1,0.336,0.301,0.363,3120,0,3120
2019-05-29,0.361,0.266,0.374,791,477,0,0.361,0.266,0.374,3250,0,3250
2019-06-01,0.358,0.278,0.365,789,475,0,0.358,0.278,0.365,3241,1701,1539
2019-06-04,0.351,0.296,0.353,714,431,0,0.351,0.296,0.353,3094,2342,752
2019-06-07,0.352,0.283,0.365,758,441,1,0.352,0.283,0.365,3141,2861,279
2019-06-10,0.33,0.314,0.356,761,429,0,0.318,0.347,0.335,3142,1911,1230
2019-06-13,0.343,0.3,0.357,818,458,1,0.333,0.32,0.346,3234,690,2544
2019-06-16,0.366,0.271,0.363,869,495,0,0.362,0.28,0.358,3391,173,3218
2019-06-19,0.387,0.227,0.386,868,494,1,0.386,0.23,0.384,3389,32,3357
2019-06-22,0.416,0.17,0.413,962,570,0,0.416,0.171,0.413,3751,2,3749
2019-06-25,0.421,0.183,0.396,971,598,0,0.421,0.184,0.396,3787,1,3786
2019-06-28,0.422,0.187,0.391,925,596,1,0.422,0.187,0.391,3607,0,3607
2019-07-01,0.384,0.226,0.39,893,556,1,0.384,0.226,0.39,3484,0,3484
2019-07-04,0.413,0.178,0.409,935,587,0,0.413,0.178,0.409,3646,0,3646
2019-07-07,0.38,0.242,0.378,920,586,1,0.38,0.242,0.378,3587,0,3587
2019-07-10,0.404,0.213,0.383,929,617,0,0.404,0.213,0.383,3622,0,3622
2019-07-13,0.385,0.244,0.372,846,562,0,0.385,0.244,0.372,3301,1394,1906
2019-07-16,0.39,0.242,0.369,717,482,0,0.39,0.242,0.369,3009,2246,763
2019-07-19,0.361,0.26,0.378,773,495,0,0.359,0.268,0.373,3070,1357,1712
2019-07-22,0.361,0.273,0.366,765,494,0,0.36,0.276,0.364,3052,2281,770
2019-07-25,0.363,0.267,0.369,749,481,1,0.363,0.269,0.368,3036,2654,381
2019-07-28,0.36,0.28,0.36,698,451,0,0.36,0.281,0.359,3010,2899,110
2019-07-31,0.42,0.158,0.422,743,473,0,0.365,0.258,0.377,3017,284,2732
2019-08-03,0.431,0.138,0.43,774,504,1,0.426,0.151,0.424,3126,6,3120
2019-08-06,0.434,0.151,0.415,812,545,0,0.431,0.156,0.413,3277,2,3274
2019-08-09,0.39,0.246,0.364,772,532,0,0.389,0.248,0.363,3117,1794,1322
2019-08-12,0.365,0.274,0.361,766,519,1,0.364,0.275,0.361,3106,2362,743
2019-08-15,0.356,0.298,0.346,657,450,0,0.355,0.299,0.346,3000,2634,365
2019-08-18,0.402,0.199,0.399,677,468,0,0.373,0.266,0.361,3011,532,2479
2019-08-21,0.391,0.22,0.389,668,467,1,0.386,0.234,0.38,2980,71,2908
2019-08-24,0.376,0.245,0.379,669,463,1,0.375,0.249,0.376,2987,19,2967
2019-08-27,0.38,0.242,0.378,664,462,0,0.379,0.244,0.377,2964,1474,1489
2019-08-30,0.37,0.271,0.359,600,426,0,0.37,0.271,0.359,2820,2254,566
2019-09-02,0.371,0.263,0.366,631,450,0,0.372,0.267,0.361,2849,591,2257
2019-09-05,0.399,0.207,0.394,637,462,1,0.397,0.215,0.388,2869,109,2759
2019-09-08,0.332,0.324,0.344,654,463,0,0.331,0.328,0.341,2945,1563,1381
2019-09-11,0.341,0.312,0.347,644,451,0,0.336,0.317,0.346,2924,415,2508
2019-09-14,0.338,0.324,0.338,658,464,1,0.337,0.325,0.338,2976,76,2900
2019-09-17,0.274,0.44,0.286,695,477,1,0.274,0.441,0.286,3139,1777,1362
2019-09-20,0.284,0.429,0.288,709,484,1,0.284,0.429,0.288,3167,2714,453
2019-09-23,0.323,0.363,0.315,668,465,1,0.323,0.363,0.315,3141,2890,250
2019-09-26,0.348,0.317,0.335,535,377,0,0.348,0.317,0.335,3091,2964,126
