dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2018-11-03,0.582,0.418,0.0,456,353,1,0.583,0.417,0.0,1033,13,1019
2018-11-06,0.525,0.475,0.0,473,367,1,0.525,0.475,0.0,1070,6,1063
2018-11-09,0.558,0.442,0.0,468,362,0,0.558,0.442,0.0,1057,3,1054
2018-11-12,0.561,0.439,0.0,467,362,0,0.561,0.439,0.0,1055,1,1054
2018-11-15,0.577,0.423,0.0,393,304,1,0.577,0.423,0.0,890,260,629
2018-11-18,0.604,0.396,0.0,402,311,1,0.604,0.396,0.0,904,424,479
2018-11-21,0.638,0.362,0.0,311,240,1,0.638,0.362,0.0,795,519,276
2018-11-24,0.647,0.353,0.0,280,215,1,0.647,0.353,0.0,768,578,189
2018-11-27,0.658,0.342,0.0,256,197,0,0.658,0.342,0.0,752,621,130
2018-11-30,0.661,0.339,0.0,281,216,0,0.66,0.339,0.001,764,621,143
2018-12-03,0.659,0.337,0.004,271,208,0,0.646,0.335,0.018,759,615,143
2018-12-06,0.662,0.325,0.014,246,189,0,0.62,0.313,0.067,746,599,147
2018-12-09,0.347,0.333,0.32,237,182,0,0.346,0.332,0.322,740,734,6
2018-12-12,0.339,0.332,0.329,227,175,1,0.339,0.332,0.33,740,738,1
2018-12-15,0.334,0.331,0.335,215,163,0,0.334,0.331,0.335,740,740,0
2018-12-18,0.331,0.333,0.335,253,186,0,0.331,0.333,0.335,740,740,0
2018-12-21,0.306,0.389,0.305,283,211,0,0.326,0.355,0.319,740,125,614
2018-12-24,0.274,0.437,0.289,326,240,0,0.29,0.408,0.302,829,105,723
2018-12-27,0.286,0.432,0.282,281,211,1,0.3,0.407,0.292,729,93,636
2018-12-30,0.278,0.44,0.282,300,223,0,0.284,0.43,0.286,772,34,738
2019-01-02,0.314,0.369,0.317,318,235,0,0.315,0.367,0.318,817,12,805
2019-01-05,0.298,0.4,0.302,330,242,1,0.298,0.399,0.303,845,2,842
2019-01-08,0.328,0.321,0.351,345,243,0,0.328,0.32,0.352,884,1,882
2019-01-11,0.371,0.247,0.382,303,211,0,0.371,0.247,0.382,777,385,392
2019-01-14,0.364,0.283,0.353,288,209,0,0.364,0.283,0.354,757,636,121
2019-01-17,0.365,0.261,0.374,294,206,1,0.365,0.261,0.374,760,708,52
2019-01-20,0.39,0.225,0.385,286,205,1,0.382,0.246,0.372,759,215,543
2019-01-23,0.379,0.243,0.378,285,202,1,0.375,0.251,0.373,755,540,215
2019-01-26,0.383,0.223,0.393,289,201,1,0.386,0.221,0.393,758,389,369
2019-01-29,0.4,0.199,0.401,267,186,1,0.4,0.2,0.399,730,156,573
2019-02-01,0.394,0.202,0.403,273,188,1,0.394,0.204,0.402,744,108,636
2019-02-04,0.387,0.204,0.409,281,190,0,0.387,0.205,0.408,761,75,685
2019-02-07,0.361,0.269,0.37,275,186,1,0.361,0.269,0.37,747,36,710
2019-02-10,0.313,0.351,0.336,330,206,0,0.313,0.35,0.337,888,8,879
2019-02-13,0.327,0.345,0.328,326,208,0,0.327,0.345,0.328,878,790,87
2019-02-16,0.305,0.387,0.308,328,207,0,0.305,0.387,0.308,878,856,22
2019-02-19,0.301,0.396,0.303,371,236,0,0.298,0.401,0.301,881,300,580
2019-02-22,0.299,0.399,0.302,375,236,1,0.298,0.399,0.303,887,71,815
2019-02-25,0.304,0.395,0.301,354,225,0,0.304,0.395,0.301,841,15,826
2019-02-28,0.342,0.316,0.342,355,225,1,0.342,0.316,0.342,844,739,104
2019-03-03,0.37,0.251,0.38,357,221,0,0.367,0.255,0.378,845,347,497
2019-03-06,0.367,0.236,0.397,378,227,1,0.368,0.237,0.396,875,237,638
2019-03-09,0.372,0.224,0.404,387,227,0,0.373,0.224,0.402,890,157,733
2019-03-12,0.39,0.21,0.4,376,222,1,0.391,0.21,0.399,868,76,792
2019-03-15,0.376,0.241,0.383,386,226,1,0.376,0.24,0.384,890,24,865
2019-03-18,0.378,0.233,0.389,400,232,0,0.379,0.232,0.389,922,14,908
2019-03-21,0.381,0.236,0.383,396,230,1,0.382,0.236,0.383,912,10,902
2019-03-24,0.385,0.224,0.391,397,229,0,0.385,0.224,0.391,914,6,907
2019-03-27,0.372,0.253,0.375,399,230,1,0.372,0.253,0.375,918,3,915
2019-03-30,0.357,0.286,0.356,409,239,0,0.358,0.286,0.356,943,1,941
2019-04-02,0.336,0.327,0.337,459,264,1,0.336,0.327,0.337,1058,860,197
2019-04-05,0.344,0.295,0.361,519,282,0,0.336,0.299,0.366,1083,287,796
2019-04-08,0.359,0.273,0.367,553,305,0,0.356,0.273,0.371,1136,175,961
2019-04-11,0.39,0.232,0.378,521,293,0,0.389,0.231,0.38,1079,90,989
2019-04-14,0.41,0.187,0.403,511,288,0,0.409,0.188,0.403,1061,36,1025
2019-04-17,0.408,0.189,0.403,517,293,1,0.408,0.189,0.403,1074,11,1062
2019-04-20,0.403,0.198,0.399,528,302,0,0.402,0.199,0.399,1096,6,1089
2019-04-23,0.373,0.268,0.359,523,307,0,0.373,0.268,0.359,1086,705,380
2019-04-26,0.404,0.198,0.398,481,280,1,0.398,0.215,0.387,1055,229,826
2019-04-29,0.364,0.279,0.358,467,278,1,0.362,0.283,0.355,1032,863,169
2019-05-02,0.345,0.306,0.349,497,291,0,0.344,0.307,0.348,1043,979,63
2019-05-05,0.351,0.302,0.348,516,303,0,0.35,0.303,0.347,1046,567,478
2019-05-08,0.319,0.373,0.308,519,311,1,0.319,0.374,0.308,1048,284,764
2019-05-11,0.321,0.362,0.316,606,364,1,0.321,0.363,0.316,1176,838,338
2019-05-14,0.321,0.368,0.312,666,411,0,0.321,0.368,0.312,1210,1118,91
2019-05-17,0.282,0.427,0.291,692,420,0,0.282,0.427,0.291,1213,1163,50
2019-05-20,0.332,0.337,0.33,716,441,1,0.308,0.39,0.302,1215,281,934
2019-05-23,0.3,0.403,0.297,691,428,1,0.295,0.416,0.289,1182,88,1094
2019-05-26,0.341,0.304,0.355,776,462,1,0.338,0.31,0.351,1315,33,1282
2019-05-29,0.375,0.243,0.383,808,477,0,0.374,0.245,0.381,1368,10,1357
2019-06-01,0.406,0.185,0.409,806,475,0,0.406,0.186,0.409,1364,3,1361
2019-06-04,0.404,0.193,0.403,729,431,1,0.404,0.194,0.402,1234,1,1233
2019-06-07,0.36,0.259,0.381,778,441,0,0.36,0.259,0.381,1317,647,670
2019-06-10,0.349,0.284,0.367,782,429,0,0.348,0.284,0.367,1321,1061,260
2019-06-13,0.34,0.303,0.357,840,458,0,0.34,0.303,0.357,1340,1184,156
2019-06-16,0.375,0.256,0.369,892,495,1,0.39,0.224,0.386,1350,796,553
2019-06-19,0.353,0.298,0.349,892,494,1,0.36,0.284,0.356,1350,1101,249
2019-06-22,0.394,0.232,0.374,991,570,1,0.395,0.232,0.373,1378,507,871
2019-06-25,0.359,0.305,0.336,1002,598,0,0.36,0.305,0.336,1388,1087,300
2019-06-28,0.343,0.34,0.317,957,596,0,0.343,0.34,0.317,1374,1272,102
2019-07-01,0.315,0.365,0.32,924,556,0,0.315,0.365,0.32,1371,1324,46
2019-07-04,0.376,0.255,0.369,960,587,1,0.372,0.263,0.365,1373,632,740
2019-07-07,0.364,0.276,0.36,948,586,1,0.365,0.277,0.359,1363,177,1185
2019-07-10,0.391,0.245,0.364,957,617,0,0.391,0.246,0.363,1375,83,1291
2019-07-13,0.383,0.248,0.369,871,562,0,0.383,0.248,0.368,1260,686,574
2019-07-16,0.399,0.226,0.375,738,482,0,0.399,0.226,0.375,1172,923,249
2019-07-19,0.371,0.246,0.383,797,495,0,0.371,0.246,0.383,1192,1068,123
2019-07-22,0.377,0.242,0.38,788,494,1,0.378,0.241,0.381,1190,602,588
2019-07-25,0.392,0.211,0.397,771,481,0,0.392,0.211,0.397,1177,287,890
2019-07-28,0.404,0.192,0.404,719,451,1,0.404,0.193,0.403,1117,112,1004
2019-07-31,0.404,0.184,0.412,766,473,1,0.404,0.185,0.412,1184,62,1121
2019-08-03,0.427,0.154,0.419,798,504,1,0.427,0.155,0.419,1230,18,1211
2019-08-06,0.433,0.143,0.425,837,545,0,0.433,0.143,0.424,1289,3,1286
2019-08-09,0.438,0.145,0.417,796,532,0,0.438,0.145,0.417,1226,1,1224
2019-08-12,0.379,0.242,0.38,789,519,0,0.379,0.242,0.38,1215,740,475
2019-08-15,0.363,0.281,0.357,677,450,0,0.363,0.281,0.357,1148,951,196
2019-08-18,0.396,0.215,0.39,697,468,0,0.389,0.23,0.381,1154,393,760
2019-08-21,0.424,0.157,0.419,688,467,1,0.418,0.173,0.41,1144,110,1033
2019-08-24,0.4,0.199,0.402,689,463,1,0.399,0.201,0.4,1146,26,1119
2019-08-27,0.406,0.189,0.405,684,462,0,0.406,0.19,0.404,1138,9,1129
2019-08-30,0.416,0.177,0.407,619,426,1,0.416,0.177,0.407,1029,2,1026
2019-09-02,0.405,0.198,0.397,651,450,1,0.405,0.199,0.397,1082,1,1081
2019-09-05,0.407,0.195,0.398,657,462,1,0.407,0.195,0.398,1094,0,1093
2019-09-08,0.378,0.237,0.385,675,463,0,0.378,0.237,0.385,1124,0,1123
2019-09-11,0.372,0.246,0.382,665,451,1,0.372,0.246,0.382,1106,0,1106
2019-09-14,0.37,0.259,0.371,678,464,1,0.37,0.259,0.371,1127,0,1127
2019-09-17,0.363,0.258,0.378,712,477,1,0.363,0.258,0.378,1184,0,1184
2019-09-20,0.37,0.254,0.375,720,484,0,0.37,0.254,0.375,1197,0,1197
2019-09-23,0.351,0.305,0.344,677,465,0,0.351,0.305,0.344,1126,659,467
2019-09-26,0.364,0.282,0.354,543,377,0,0.364,0.282,0.354,1033,860,173
